,weight_diff_layer1,weight_diff_layer2,merge_iter
70,134.49720764160156,2.2424585819244385,71
71,134.32412719726562,2.1451361179351807,72
72,133.05650329589844,2.1375272274017334,73
73,132.74539184570312,2.2661662101745605,74
74,133.12261962890625,2.1396031379699707,75
75,132.27642822265625,2.1337103843688965,76
76,131.78627014160156,2.1663479804992676,77
77,132.04965209960938,2.330524444580078,78
78,131.00405883789062,2.0772705078125,79
79,131.10650634765625,2.1472373008728027,80
80,131.45664978027344,2.12509822845459,81
81,130.4400634765625,2.1710753440856934,82
82,130.247802734375,2.0975396633148193,83
83,129.8539276123047,2.281817674636841,84
84,128.98452758789062,2.146538019180298,85
85,128.74317932128906,2.066305637359619,86
86,128.54757690429688,2.0998730659484863,87
87,127.00055694580078,2.080880641937256,88
88,127.94153594970703,2.1379387378692627,89
89,126.40570068359375,2.113665819168091,90
90,126.08454895019531,2.229475975036621,91
91,126.44652557373047,2.024543046951294,92
92,124.74626159667969,1.9840229749679565,93
93,124.78230285644531,1.9667224884033203,94
94,125.33183288574219,2.1115713119506836,95
95,125.01876831054688,1.9889352321624756,96
96,124.90931701660156,2.1850080490112305,97
97,124.24664306640625,2.0437417030334473,98
98,124.4825439453125,2.169166088104248,99
99,124.34077453613281,2.0417428016662598,100
100,122.76220703125,2.0904951095581055,101
101,122.68861389160156,1.9336919784545898,102
102,122.13809204101562,2.0018150806427,103
103,122.45222473144531,2.0662596225738525,104
104,121.44023132324219,2.010035991668701,105
105,121.76840209960938,1.974677324295044,106
106,121.87377166748047,1.9998493194580078,107
107,121.38978576660156,1.9693835973739624,108
108,121.43601989746094,1.948890209197998,109
109,121.61761474609375,1.9549567699432373,110
110,120.98003387451172,2.060565233230591,111
111,120.31021118164062,1.9336285591125488,112
112,119.675537109375,2.0326266288757324,113
113,119.34525299072266,2.042365074157715,114
114,119.78667449951172,2.034778594970703,115
115,118.85429382324219,1.937843680381775,116
116,119.19577026367188,1.940749168395996,117
117,118.81602478027344,1.859728217124939,118
118,118.3620834350586,2.032052993774414,119
119,117.5876693725586,1.9226914644241333,120
120,117.57310485839844,2.0306901931762695,121
121,118.10646057128906,2.0790109634399414,122
122,117.39453125,1.9566614627838135,123
123,116.74191284179688,1.9786651134490967,124
124,116.4045181274414,1.9158673286437988,125
125,116.3922119140625,1.9281203746795654,126
126,115.9132080078125,1.9118480682373047,127
127,115.87106323242188,1.8533633947372437,128
128,115.4537582397461,1.846657395362854,129
129,115.69050598144531,1.836277723312378,130
130,115.34834289550781,1.973409652709961,131
131,115.52029418945312,2.0812535285949707,132
132,115.16650390625,1.8866608142852783,133
133,115.01313018798828,1.9572131633758545,134
134,115.1995849609375,1.9136203527450562,135
135,114.47795867919922,1.9362103939056396,136
136,114.809814453125,1.9015007019042969,137
137,114.299072265625,1.8843162059783936,138
138,114.18342590332031,1.8470687866210938,139
139,113.6405029296875,2.0381367206573486,140
140,114.2590560913086,1.9104368686676025,141
141,114.26455688476562,1.8168153762817383,142
142,113.82174682617188,1.8520227670669556,143
143,114.31919860839844,1.9486072063446045,144
144,113.02410888671875,1.82029390335083,145
145,113.33555603027344,1.9522912502288818,146
146,113.17955780029297,1.8859760761260986,147
147,113.00978088378906,2.0754289627075195,148
148,112.70831298828125,1.8207749128341675,149
149,112.64216613769531,1.8979661464691162,150
150,112.27044677734375,1.8460168838500977,151
151,111.70370483398438,1.8260900974273682,152
152,112.6341323852539,1.8631247282028198,153
153,112.55427551269531,1.946913242340088,154
154,112.51060485839844,1.7947921752929688,155
155,112.12567138671875,1.8490495681762695,156
156,111.00898742675781,1.8221158981323242,157
157,111.32801818847656,1.8541735410690308,158
158,111.80845642089844,1.8597415685653687,159
159,111.08159637451172,1.8552805185317993,160
160,110.92865753173828,1.8301063776016235,161
161,110.68450927734375,1.7787401676177979,162
162,110.6338882446289,1.7548818588256836,163
163,110.46525573730469,1.8398003578186035,164
164,110.47723388671875,1.780748724937439,165
165,110.17060852050781,1.8543801307678223,166
166,110.23321533203125,1.8414270877838135,167
167,109.6304931640625,1.9079221487045288,168
168,109.5846939086914,1.835319995880127,169
169,108.9991455078125,1.8270742893218994,170
170,109.46920776367188,1.940129280090332,171
171,109.00721740722656,1.8260009288787842,172
172,108.42533874511719,1.7683742046356201,173
173,108.2882080078125,1.8387959003448486,174
174,108.80184936523438,1.709322214126587,175
175,108.80825805664062,1.748801827430725,176
176,107.93386840820312,1.7599272727966309,177
177,107.6755142211914,1.744141936302185,178
178,107.51238250732422,1.7442377805709839,179
179,107.21725463867188,1.706397294998169,180
180,106.94659423828125,1.6646130084991455,181
181,107.49505615234375,1.808316707611084,182
182,107.21995544433594,1.7175991535186768,183
183,106.78675842285156,1.7069907188415527,184
184,106.79646301269531,1.690683126449585,185
185,106.22267150878906,1.6964659690856934,186
186,106.80256652832031,1.7646400928497314,187
187,106.66014862060547,1.7131245136260986,188
188,106.67251586914062,1.723252534866333,189
189,106.36203002929688,1.8728077411651611,190
190,106.79719543457031,1.7032971382141113,191
191,105.93525695800781,1.758025884628296,192
192,106.06732177734375,1.691530704498291,193
193,105.74340057373047,1.7124090194702148,194
194,105.78044891357422,1.7341413497924805,195
195,105.1223373413086,1.7846572399139404,196
196,104.9544677734375,1.7648842334747314,197
197,105.11196899414062,1.7075574398040771,198
198,104.73954010009766,1.740128517150879,199
199,104.71310424804688,1.6402199268341064,200
200,104.97463989257812,1.6359729766845703,201
201,104.84354400634766,1.6914875507354736,202
202,105.46929168701172,1.8832762241363525,203
203,104.924072265625,1.6874655485153198,204
204,104.79016876220703,1.662597894668579,205
205,104.37042236328125,1.7437913417816162,206
206,104.50288391113281,1.752361536026001,207
207,103.90127563476562,1.6594438552856445,208
208,104.2620849609375,1.6337285041809082,209
209,103.69381713867188,1.7075185775756836,210
210,104.2132568359375,1.7106411457061768,211
211,103.36436462402344,1.631821870803833,212
212,103.21363830566406,1.7042851448059082,213
213,103.1412124633789,1.6382498741149902,214
214,103.28013610839844,1.6489111185073853,215
215,103.6120376586914,1.746431589126587,216
216,103.55046844482422,1.7486422061920166,217
217,103.35095977783203,1.6615321636199951,218
218,102.61727142333984,1.6667323112487793,219
219,102.07960510253906,1.6582515239715576,220
220,102.88937377929688,1.688833236694336,221
221,102.16734313964844,1.6132819652557373,222
222,102.55058288574219,1.6415140628814697,223
223,102.13092041015625,1.6336534023284912,224
224,101.91191101074219,1.7249128818511963,225
225,102.20655822753906,1.6283705234527588,226
226,102.27755737304688,1.625281572341919,227
227,102.04777526855469,1.6246821880340576,228
228,101.83538055419922,1.622649908065796,229
229,101.68549346923828,1.7421573400497437,230
230,101.95782470703125,1.6422439813613892,231
231,101.36952209472656,1.6246271133422852,232
232,101.07495880126953,1.67823326587677,233
233,100.86518859863281,1.6359641551971436,234
234,101.30412292480469,1.7527920007705688,235
235,101.21772766113281,1.6343491077423096,236
236,100.69638061523438,1.6772112846374512,237
237,100.84619903564453,1.7034873962402344,238
238,101.08486938476562,1.6676983833312988,239
239,101.0944595336914,1.6512304544448853,240
240,101.33590698242188,1.6697193384170532,241
241,101.16001892089844,1.6618884801864624,242
242,100.57292938232422,1.630427598953247,243
243,100.75106811523438,1.5804147720336914,244
244,100.53328704833984,1.5502550601959229,245
245,100.22607421875,1.636613130569458,246
246,99.89602661132812,1.6396894454956055,247
247,99.75189971923828,1.6065821647644043,248
248,99.89796447753906,1.6990293264389038,249
249,99.52696990966797,1.7168443202972412,250
250,99.20790100097656,1.6416102647781372,251
251,98.75921630859375,1.5806658267974854,252
252,99.1826400756836,1.6412780284881592,253
253,98.96943664550781,1.6596059799194336,254
254,98.78901672363281,1.6418180465698242,255
255,98.8956298828125,1.5637632608413696,256
256,98.24641418457031,1.6052262783050537,257
257,97.9117202758789,1.6017429828643799,258
258,98.41650390625,1.5824768543243408,259
259,98.1092300415039,1.5498580932617188,260
260,97.71670532226562,1.5119816064834595,261
261,97.40036010742188,1.6331501007080078,262
262,97.68441772460938,1.631514549255371,263
263,98.20184326171875,1.5428489446640015,264
264,97.49412536621094,1.6273645162582397,265
265,97.7113037109375,1.535142183303833,266
266,97.1468734741211,1.5761017799377441,267
267,97.39767456054688,1.5616034269332886,268
268,96.85870361328125,1.523407220840454,269
269,97.2035140991211,1.6353113651275635,270
270,97.31494140625,1.590259075164795,271
271,96.99506378173828,1.6329171657562256,272
272,96.44239807128906,1.6148569583892822,273
273,96.10563659667969,1.7308048009872437,274
274,96.09221649169922,1.5423319339752197,275
275,96.22822570800781,1.5175596475601196,276
276,96.08018493652344,1.5843226909637451,277
277,96.14401245117188,1.6684585809707642,278
278,96.17162322998047,1.5240905284881592,279
279,96.0523910522461,1.5606210231781006,280
280,96.39125061035156,1.571089744567871,281
281,96.17741394042969,1.5950353145599365,282
282,95.7398681640625,1.5105341672897339,283
283,96.06124877929688,1.5311836004257202,284
284,96.05264282226562,1.504004955291748,285
285,95.6505126953125,1.5890355110168457,286
286,95.70697021484375,1.5208313465118408,287
287,95.57994842529297,1.527474045753479,288
288,95.74880981445312,1.5024853944778442,289
289,95.58428955078125,1.5034765005111694,290
290,95.41111755371094,1.4844439029693604,291
291,96.00483703613281,1.5053985118865967,292
292,95.4425277709961,1.5456489324569702,293
293,95.7808609008789,1.582369089126587,294
294,95.27983856201172,1.59891676902771,295
295,95.33967590332031,1.4992687702178955,296
296,95.12218475341797,1.5497517585754395,297
297,94.84538269042969,1.6338863372802734,298
298,94.477783203125,1.5302293300628662,299
299,94.10359191894531,1.471402645111084,300
300,94.76171875,1.5314199924468994,301
301,94.51654815673828,1.474332571029663,302
302,94.33961486816406,1.5070744752883911,303
303,94.42193603515625,1.5142443180084229,304
304,94.03292846679688,1.491480827331543,305
305,93.97782135009766,1.4852321147918701,306
306,93.97746276855469,1.5585176944732666,307
307,93.87228393554688,1.517841100692749,308
308,93.77944946289062,1.603921890258789,309
309,93.13761901855469,1.5523029565811157,310
310,93.78361511230469,1.4740289449691772,311
311,93.7873306274414,1.5077846050262451,312
312,93.27366638183594,1.4648796319961548,313
313,93.22831726074219,1.4623947143554688,314
314,93.119140625,1.4750871658325195,315
315,93.5557861328125,1.5235190391540527,316
316,93.28409576416016,1.4949898719787598,317
317,93.25550842285156,1.4518128633499146,318
318,92.87963104248047,1.5105843544006348,319
319,93.24226379394531,1.4620726108551025,320
320,93.02523040771484,1.5584579706192017,321
321,92.8406982421875,1.5022040605545044,322
322,92.79444885253906,1.490829586982727,323
323,92.22045135498047,1.4829933643341064,324
324,92.65602111816406,1.5302324295043945,325
325,92.69227600097656,1.4880927801132202,326
326,91.61648559570312,1.469599962234497,327
327,91.57855224609375,1.463882327079773,328
328,91.48587799072266,1.4653960466384888,329
329,91.13887786865234,1.468847632408142,330
330,91.69517517089844,1.4550671577453613,331
331,91.12849426269531,1.4444588422775269,332
332,91.20344543457031,1.4515092372894287,333
333,91.41714477539062,1.4455846548080444,334
334,91.59922790527344,1.4152648448944092,335
335,91.38262939453125,1.4521582126617432,336
336,90.92115783691406,1.4212000370025635,337
337,90.6586685180664,1.4231514930725098,338
338,91.0185546875,1.475555658340454,339
339,90.52792358398438,1.4194636344909668,340
340,90.43443298339844,1.4279857873916626,341
341,90.20040893554688,1.413944959640503,342
342,90.16964721679688,1.4273617267608643,343
343,90.33932495117188,1.4832864999771118,344
344,90.14222717285156,1.4019442796707153,345
345,89.43986511230469,1.4433512687683105,346
346,89.73178100585938,1.3943549394607544,347
347,89.60377502441406,1.4529463052749634,348
348,89.28926086425781,1.444277286529541,349
349,89.19741821289062,1.3809561729431152,350
350,88.96649169921875,1.4238489866256714,351
351,88.7105712890625,1.3723807334899902,352
352,89.21824645996094,1.4155223369598389,353
353,88.83589172363281,1.351339340209961,354
354,89.1038818359375,1.4358890056610107,355
355,88.68081665039062,1.4028393030166626,356
356,88.55648803710938,1.3979167938232422,357
357,88.73222351074219,1.449874758720398,358
358,88.35943603515625,1.397857427597046,359
359,88.34930419921875,1.3768447637557983,360
360,88.43843078613281,1.4317072629928589,361
361,88.53203582763672,1.4175825119018555,362
362,87.85491943359375,1.3647313117980957,363
363,87.84815979003906,1.3720223903656006,364
364,87.41040802001953,1.3584460020065308,365
365,87.80201721191406,1.431046485900879,366
366,87.79869842529297,1.379989743232727,367
367,87.31050872802734,1.401376724243164,368
368,87.56378173828125,1.3919215202331543,369
369,86.98263549804688,1.380178689956665,370
370,86.99331665039062,1.3526835441589355,371
371,86.65298461914062,1.392332673072815,372
372,86.89027404785156,1.376957893371582,373
373,86.89598846435547,1.3610146045684814,374
374,86.78562927246094,1.3994035720825195,375
375,86.54338836669922,1.3486616611480713,376
376,87.04722595214844,1.3565466403961182,377
377,86.84367370605469,1.374137282371521,378
378,86.63990783691406,1.4137781858444214,379
379,86.64796447753906,1.3681453466415405,380
380,86.91175842285156,1.3609340190887451,381
381,86.915771484375,1.3531150817871094,382
382,86.98225402832031,1.3707369565963745,383
383,87.04441833496094,1.3788386583328247,384
384,86.9724349975586,1.365714430809021,385
385,86.88198852539062,1.358066439628601,386
386,86.41648864746094,1.3785269260406494,387
387,86.60530853271484,1.3993875980377197,388
388,87.1226806640625,1.3482738733291626,389
389,86.79867553710938,1.3882206678390503,390
390,86.84222412109375,1.3437563180923462,391
391,86.73543548583984,1.370224118232727,392
392,87.26734924316406,1.374202847480774,393
393,86.85862731933594,1.3640581369400024,394
394,86.834716796875,1.3577606678009033,395
395,86.62057495117188,1.361307144165039,396
396,86.53480529785156,1.3726916313171387,397
397,86.4825668334961,1.3995004892349243,398
398,86.26239776611328,1.3682842254638672,399
399,86.31719970703125,1.3514490127563477,400
400,86.13688659667969,1.3493766784667969,401
401,85.7077407836914,1.378631591796875,402
402,85.93461608886719,1.3561151027679443,403
403,86.19090270996094,1.330324411392212,404
404,85.83068084716797,1.379073977470398,405
405,85.58880615234375,1.3811237812042236,406
406,85.83712768554688,1.3472330570220947,407
407,85.71481323242188,1.3551931381225586,408
408,84.98825073242188,1.3936102390289307,409
409,85.4918212890625,1.3358280658721924,410
410,85.34967041015625,1.3780062198638916,411
411,85.39630889892578,1.3748314380645752,412
412,85.34806823730469,1.3845179080963135,413
413,85.23065948486328,1.3683464527130127,414
414,85.40794372558594,1.3632643222808838,415
415,85.01264953613281,1.3681771755218506,416
416,84.99717712402344,1.33804452419281,417
417,84.70082092285156,1.3122973442077637,418
418,85.03278350830078,1.312177062034607,419
419,84.93614196777344,1.3410298824310303,420
420,85.00547790527344,1.3682382106781006,421
421,84.68656921386719,1.3508126735687256,422
422,84.931396484375,1.3503063917160034,423
423,84.76177978515625,1.412605881690979,424
424,84.59364318847656,1.3581957817077637,425
425,84.56082153320312,1.3313705921173096,426
426,84.96520233154297,1.3487915992736816,427
427,84.72080993652344,1.3349069356918335,428
428,84.27824401855469,1.3492860794067383,429
429,84.5345458984375,1.316338300704956,430
430,84.69928741455078,1.3207521438598633,431
431,84.20484924316406,1.3223135471343994,432
432,84.38194274902344,1.3124552965164185,433
433,84.11123657226562,1.3261096477508545,434
434,84.14237976074219,1.3317945003509521,435
435,83.96510314941406,1.3296656608581543,436
436,84.2117919921875,1.3578405380249023,437
437,84.38631439208984,1.3646749258041382,438
438,83.93594360351562,1.311422348022461,439
439,83.8553466796875,1.3787068128585815,440
440,83.92973327636719,1.2845475673675537,441
441,83.97427368164062,1.3322786092758179,442
442,83.91374969482422,1.3028390407562256,443
443,83.45257568359375,1.300340175628662,444
444,83.68309020996094,1.333554744720459,445
445,83.37438201904297,1.290384292602539,446
446,83.6185073852539,1.280847430229187,447
447,83.52722930908203,1.2634984254837036,448
448,83.51193237304688,1.3418200016021729,449
449,83.572998046875,1.3163025379180908,450
450,83.62006378173828,1.303380012512207,451
451,83.43367767333984,1.3385471105575562,452
452,83.29378509521484,1.3097014427185059,453
453,83.06121063232422,1.3074595928192139,454
454,83.36259460449219,1.2822867631912231,455
455,83.11471557617188,1.3125219345092773,456
456,82.88153076171875,1.2849278450012207,457
457,82.32412719726562,1.2759735584259033,458
458,82.58042907714844,1.3051373958587646,459
459,82.42717742919922,1.3149785995483398,460
460,82.74131774902344,1.297552466392517,461
461,82.38438415527344,1.2859747409820557,462
462,82.42453002929688,1.2862564325332642,463
463,82.28627014160156,1.319104790687561,464
464,81.94485473632812,1.2726126909255981,465
465,82.14189147949219,1.2767400741577148,466
466,82.27484893798828,1.276568055152893,467
467,82.56648254394531,1.2702655792236328,468
468,82.48918151855469,1.279726505279541,469
469,82.27383422851562,1.2992007732391357,470
470,82.28026580810547,1.274904727935791,471
471,82.29962921142578,1.27392578125,472
472,82.33856964111328,1.3150577545166016,473
473,82.03553771972656,1.2930147647857666,474
474,82.4386215209961,1.3049495220184326,475
475,82.13533020019531,1.2576303482055664,476
476,82.09849548339844,1.2871427536010742,477
477,82.00492858886719,1.326995611190796,478
478,82.12489318847656,1.2554724216461182,479
479,82.14146423339844,1.2806391716003418,480
480,82.1573486328125,1.3122495412826538,481
481,81.88479614257812,1.284995436668396,482
482,82.08621215820312,1.2673921585083008,483
483,81.78324890136719,1.2846932411193848,484
484,81.65147399902344,1.305499792098999,485
485,81.3409423828125,1.289007306098938,486
486,81.39114379882812,1.289215087890625,487
487,81.12401580810547,1.24723482131958,488
488,81.16627502441406,1.243703007698059,489
489,80.99858856201172,1.2768654823303223,490
490,81.25511169433594,1.278796911239624,491
491,80.83003234863281,1.253706455230713,492
492,81.0935287475586,1.2588024139404297,493
493,80.95283508300781,1.2467951774597168,494
494,81.1903305053711,1.276441216468811,495
495,80.70986938476562,1.2499750852584839,496
496,81.22300720214844,1.2800865173339844,497
497,80.99945068359375,1.2651700973510742,498
498,80.89729309082031,1.2596585750579834,499
