,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,9,0,0.1665796583713739,0.1665796583713739,9.306940838623047,41.14
1,12,0,0.128262826705405,0.128262826705405,7.712741557312012,44.08
2,14,0,0.08686395234699491,0.08686395234699491,16.83727133178711,33.51
3,16,0,0.13685753788933697,0.13685753788933697,7.7872080169677735,43.55
4,18,0,0.1278350753396364,0.1278350753396364,9.80361675415039,44.23
5,17,0,0.08683311070691156,0.08683311070691156,12.120127993774414,41.76
6,19,0,0.12099895705966829,0.12099895705966829,7.794142393493653,38.48
7,7,0,0.1625782913017936,0.1625782913017936,15.843035815429687,26.1
8,15,0,0.07396702166693792,0.07396702166693792,20.184215032958985,31.14
9,2,0,0.08668531053257685,0.08668531053257685,19.115323529052734,28.55
10,11,0,0.08505074950531152,0.08505074950531152,18.572751501464843,32.05
11,1,0,0.08151940177468693,0.08151940177468693,23.859934747314455,27.46
12,13,0,0.06681862923149426,0.06681862923149426,28.217834729003908,26.73
13,6,0,0.07190413897010002,0.07190413897010002,14.142318185424804,36.01
14,0,0,0.12870062655583567,0.12870062655583567,22.10032625732422,24.11
15,5,0,0.07548182467123411,0.07548182467123411,23.3203352722168,27.89
16,10,0,0.11447111567568524,0.11447111567568524,9.505398251342774,37.65
17,3,0,0.11710200717519924,0.11710200717519924,13.383643899536132,19.59
18,8,0,0.13436215161866863,0.13436215161866863,6.917502275085449,42.25
19,4,0,0.025679604246541105,0.025679604246541105,44.644079638671876,19.2
20,7,1,0.07546923749002078,0.07546923749002078,31.47440603027344,25.87
21,19,1,0.06692165286286073,0.06692165286286073,16.7662830657959,38.62
22,12,1,0.09011183316705759,0.09011183316705759,12.931640830993652,46.51
23,15,1,0.039788669815422194,0.039788669815422194,50.15833944091797,28.77
24,10,1,0.07555904524182086,0.07555904524182086,15.42827777709961,37.49
25,3,1,0.05618779280630914,0.05618779280630914,23.21298309326172,18.6
26,0,1,0.0891311169538262,0.0891311169538262,25.457887475585938,26.14
27,17,1,0.09003600642826017,0.09003600642826017,25.11911654663086,40.7
28,4,1,0.03944079199342906,0.03944079199342906,67.44151201171876,19.22
29,8,1,0.0959051150873483,0.0959051150873483,13.967048379516601,38.98
30,13,1,0.04707095998416989,0.04707095998416989,44.23349350585937,27.52
31,18,1,0.09490553737788456,0.09490553737788456,20.92626661376953,43.69
32,5,1,0.0843083855469849,0.0843083855469849,38.859166564941404,30.88
33,11,1,0.08065226445849014,0.08065226445849014,32.818811236572266,31.41
34,9,1,0.08849862259689904,0.08849862259689904,15.075085049438476,42.52
35,6,1,0.08029371764200995,0.08029371764200995,28.95060228881836,37.96
36,14,1,0.05589584203163325,0.05589584203163325,32.071995343017576,34.95
37,2,1,0.06432314597777207,0.06432314597777207,30.838513787841798,30.71
38,16,1,0.07287919880395913,0.07287919880395913,11.226607287597655,44.18
39,1,1,0.08877036992241355,0.08877036992241355,51.64676112060547,25.46
