,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,2,0,10.02094205973707,0.7769556290770638,3.7474427093505858,19.25
1,3,0,9.230823168547257,0.45126309550326804,3.45370993347168,17.11
2,1,0,9.782335948484366,1.2686341576354032,2.855679412841797,16.5
3,16,0,8.898431795003857,0.7239319585984753,5.511488362121582,19.84
4,11,0,10.139501803465235,1.1026311642579687,2.8374028175354002,21.37
5,7,0,8.538229093125144,0.7164973430325664,3.2904016174316406,19.73
6,13,0,9.042370728654708,0.9305910043651061,3.4070384201049806,26.22
7,5,0,9.108498574939027,1.0287023135360274,3.0574210105895996,28.85
8,12,0,9.144011567357857,0.5269943668651418,4.217434638977051,21.71
9,8,0,8.450147320017065,0.5315316697896963,3.2705534324645997,24.58
10,0,0,8.786985828743235,0.7708715720691786,2.9555527153015135,35.43
11,9,0,9.343637997342139,1.1200332222685905,1.9232315574645995,41.22
12,14,0,9.747541790189139,0.9710340742985002,2.4561868347167968,35.93
13,6,0,8.687731329331651,0.42230428074838927,3.610768017578125,25.29
14,15,0,8.257624963308345,0.4849426351117261,4.069339904785156,21.48
15,19,0,9.370500779450355,0.7919085254589606,2.5141574829101563,27.41
16,18,0,8.836408763893541,0.7744698440701879,3.7234446197509765,30.49
17,4,0,8.378609148908682,0.2555807515594029,5.306215284729004,23.61
18,10,0,8.548261462105037,0.4810293854820011,4.021988931274414,33.67
19,17,0,10.034062768131323,0.6393826589418974,1.842729663848877,38.77
20,1,1,9.039605016560241,0.8273106826839437,2.0616537082672117,42.32
21,13,1,8.646637915838609,0.6911607751025558,2.394514189910889,38.62
22,4,1,8.13819104232761,0.21446016832506187,5.190990953063965,22.86
23,10,1,8.325022525295488,0.4278727885986809,3.6711194717407225,34.94
24,3,1,8.394511977485989,0.2730005779991979,2.64374451751709,32.22
25,0,1,8.412763474611072,0.5517499886696973,2.6807870681762695,44.78
26,2,1,8.047824633669144,0.4258696304101952,2.549215916442871,41.58
27,15,1,7.984801293521947,0.4051586605358675,3.4356633659362794,27.68
28,14,1,9.220444848046021,0.7436880971598782,1.8050326763153077,46.65
29,7,1,8.112163526540586,0.39573050390699294,2.1485112182617185,46.66
30,12,1,8.640188170589553,0.28268771419330185,3.914299705505371,30.27
31,19,1,8.979240279535922,0.6366334472146916,2.130308795928955,41.24
32,9,1,8.880306009645688,0.7770585735941724,1.3410101634979248,55.41
33,6,1,8.388042095708371,0.30863896321079315,3.2485099311828614,31.83
34,16,1,8.530712212193027,0.5180174875389126,4.4511759582519534,27.39
35,18,1,8.475162197818072,0.5415908058847413,2.5882017738342284,37.13
36,11,1,9.13019615449885,0.46164899797581915,1.9372306995391846,51.79
37,8,1,8.052676808546659,0.29000986717324856,2.321041176605225,42.91
38,5,1,8.525078162688947,0.5294956809251632,2.012869104003906,51.07
39,17,1,9.323759645671513,0.31460524762986025,1.814440655517578,48.75
40,4,2,7.9256568587538965,0.13764267074037112,4.211864918518066,28.35
41,16,2,8.327434754770088,0.4959858046678824,3.9480045852661134,30.49
42,15,2,7.803435291444635,0.33060488750479816,3.6125097549438476,30.7
43,18,2,8.219661313215779,0.4600072228732615,3.27152872543335,35.96
44,12,2,8.396574818634432,0.2125534813624766,3.5952073425292967,34.11
45,6,2,8.207594080329947,0.26509758306299824,2.8876114517211913,35.47
46,13,2,8.30281797875363,0.45638686904268055,2.2240361640930177,46.36
47,10,2,8.091417777162569,0.28565678692137275,2.980815662384033,43.93
48,19,2,8.618491882409108,0.5000770300916902,1.805925819015503,49.31
49,0,2,8.114936057498687,0.3636788627288668,2.4014239585876465,47.18
50,1,2,8.59563937644366,0.5219970462024691,1.5336297592163086,57.95
51,9,2,8.57590413830944,0.5796647685250591,1.118193270301819,63.3
52,11,2,8.803415522138193,0.3679183846089377,1.740471450805664,55.4
53,14,2,8.782415624786621,0.4961161123777252,1.5408459487915038,55.59
54,3,2,8.106084574823795,0.1416795425440954,1.9152108898162843,47.86
55,7,2,7.875419186675129,0.2554397950824779,1.7582285083770752,53.99
56,5,2,8.2975344414163,0.417184779001959,1.7028972553253174,57.69
57,8,2,7.857231052543211,0.19145808619555046,2.306154402923584,46.79
58,2,2,7.911610345143315,0.26128406860138836,1.872247671508789,53.35
59,17,2,8.995043874751627,0.25253977141628375,1.3663377067565918,57.1
60,13,3,8.238651342457338,0.3635356475266444,1.9544597518920899,52.73
