,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,5,0,2.9194111726721937e-09,2.9194111726721937e-09,27.784173120117188,59.62
1,3,0,4.974690317295945e-10,4.974690317295945e-10,9.525561199951172,66.98
2,2,0,0.0,0.0,165.427915625,34.41
3,7,0,0.03312773300110706,0.03312773300110706,13.755717614746093,62.44
4,8,0,5.024627589074025e-10,5.024627589074025e-10,12.470972555541993,62.99
5,10,0,0.0,0.0,53.08707255859375,48.07
6,16,0,0.0,0.0,60.70539841308594,27.8
7,1,0,1.0332121580035007e-08,1.0332121580035007e-08,15.945401559448243,61.47
8,17,0,6.538746700153822e-06,6.538746700153822e-06,13.094533038330079,58.47
9,11,0,0.0,0.0,30.57353823852539,47.42
10,14,0,0.00018371180664721154,0.00018371180664721154,24.91011611328125,50.26
11,4,0,3.478531939036511e-11,3.478531939036511e-11,17.085987615966797,67.87
12,19,0,0.011028252518564806,0.011028252518564806,13.475960751342773,54.19
13,13,0,0.0,0.0,76.05335756835937,26.48
14,18,0,0.0,0.0,79.8268404296875,30.96
15,15,0,1.4728560871138996e-09,1.4728560871138996e-09,13.96617067565918,50.59
16,9,0,2.8204785697781884e-09,2.8204785697781884e-09,22.40047585144043,55.22
17,6,0,0.0,0.0,56.08154210205078,51.18
18,0,0,0.0,0.0,39.501297314453126,26.74
19,12,0,3.889373231673124e-09,3.889373231673124e-09,10.192192684936524,62.02
