,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,1,0,11.574331475084124,1.2116346769796507,2.454449698638916,30.42
1,2,0,10.636436291841973,0.8599608888775657,4.276147740173339,26.43
2,3,0,10.66563499366844,1.021390126301692,2.98130142288208,25.82
3,4,0,10.178117947601091,1.1210505996362254,2.3840194549560545,33.76
4,5,0,10.549032077723611,1.1606025498715389,2.084776412200928,36.0
5,6,0,9.200276661214446,0.47082385559200135,4.55256446685791,29.0
6,7,0,9.299980371125757,0.6900240069957922,4.2108662246704105,26.7
7,8,0,9.342625273258314,0.8779826830942696,2.1751509727478027,33.67
8,9,0,9.16763513002173,0.79351416261839,1.7202630493164062,39.83
9,10,0,9.549573502187213,1.114761453752439,1.4621255649566651,46.26
10,11,0,9.229219307842131,0.803591096103467,1.7064720417022705,46.53
11,12,0,8.978451091572985,0.6768673048590734,2.117813722229004,42.29
12,13,0,9.10818402877022,0.8532514429189325,2.0833345977783204,39.72
13,14,0,8.862209543295117,0.7822122177004969,2.077870255279541,42.37
14,15,0,8.81682065869564,0.6629781887480056,2.2172611835479734,40.65
15,16,0,8.743010415588783,0.7499867703267281,1.7327419158935546,52.69
16,17,0,8.62466243730915,0.47066723668696986,1.7719638263702393,46.39
17,18,0,8.52406585090176,0.6085218895611945,2.444172765350342,40.08
18,19,0,9.063906717481416,0.91454635275813,1.4307841972351074,53.55
19,20,0,8.888938649600055,0.7537797271151054,1.2637128192901612,59.71
20,1,1,8.011310457804159,0.5950156216835878,1.5358482227325438,52.04
21,2,1,7.575408375497894,0.49097340736223694,3.1778688301086424,34.67
22,3,1,7.981704772888245,0.5565843935255761,2.047976673126221,45.25
23,4,1,7.86447174631651,0.6124132344776161,1.2390859027862549,59.57
24,5,1,8.291613047760746,0.617203755165214,1.3983167232513427,56.29
25,6,1,7.469770921642197,0.237407420718633,3.067160633087158,37.21
26,7,1,7.738756718068231,0.4330346688252127,3.2918490913391114,35.44
27,8,1,7.8581970774799315,0.48942511987248694,1.4609824920654297,55.05
28,9,1,7.831295502076146,0.4300684577931096,1.2896644954681395,57.74
29,10,1,8.210293559556911,0.6860859077781685,1.0478743017196654,64.0
30,11,1,8.014535104643956,0.4400638462105468,1.3471848251342773,61.2
31,12,1,7.912309356548819,0.4213599290715934,1.5303675262451173,56.32
32,13,1,8.197022993713214,0.5938652814403782,1.4818606201171876,56.64
33,14,1,7.92210108406057,0.47462528424703254,1.7941465572357178,51.44
34,15,1,7.96379556954244,0.4485254124160807,1.7537294479370118,52.27
35,16,1,7.8905735849544705,0.49737962583832396,1.4319501804351806,62.32
36,17,1,7.89413784474033,0.2912026286183136,1.4048141345977783,57.04
37,18,1,7.779820219557322,0.43996416904358765,2.1868494358062742,47.85
38,19,1,8.27888125158573,0.66263861115197,1.1166579172134399,64.9
39,20,1,8.065656027250553,0.5224857106712903,1.319351617050171,62.03
40,1,2,7.574338587995336,0.40252708727963565,1.4018192550659179,59.99
41,2,2,7.47885396586365,0.3704593796550253,2.724171583557129,41.7
42,3,2,7.833988399296016,0.38404424314375046,1.784757141494751,53.29
43,4,2,7.774592371757389,0.42436887743678614,1.3898371154785156,60.42
44,5,2,8.14420557733792,0.4544592051500568,1.3147066905975342,61.11
45,6,2,7.512393254613729,0.17221079097812758,2.9378972358703614,40.09
46,7,2,7.736987178656204,0.3459094326365623,2.660830881500244,43.09
47,8,2,7.836527525175602,0.34415904797545266,1.3787871547698975,59.02
48,9,2,7.774729929152568,0.29962804303975793,1.1203707635879516,66.82
49,10,2,8.178242731399745,0.5202600979957686,0.8450429777145386,71.96
50,11,2,7.981165925624964,0.32410251063180123,1.1692295282363891,66.73
51,12,2,7.888035541305894,0.30445078935491326,1.5150275608062744,61.75
52,13,2,8.080673931090812,0.45548476848175856,1.3143455478668213,62.78
53,14,2,7.877202910781682,0.356157088620765,1.5991888786315918,56.64
54,15,2,8.000842931627373,0.35156857369757577,1.8463458209991455,56.59
55,16,2,7.825538742368584,0.38002430265312953,1.1878027004241944,67.55
56,17,2,7.872269678185388,0.21923220102567956,1.324831338119507,61.34
57,18,2,7.778116891118456,0.33923320625477826,1.9065768550872804,52.57
58,19,2,8.270816875378928,0.5275950948682228,0.9412561464309692,70.52
59,20,2,8.072626776873747,0.4232089322371426,1.0841443077087403,69.39
60,1,3,7.659474436557602,0.31680850303481783,1.106638708114624,67.05
61,2,3,7.532800093387658,0.28846991630964053,2.4343576202392576,46.71
62,3,3,7.870590362396393,0.2987172993925306,1.830005258178711,55.85
63,4,3,7.820236485747358,0.332992419205955,0.9906840585708618,69.72
64,5,3,8.100188017712668,0.315346089351054,1.1776877479553223,66.56
65,6,3,7.479387041215926,0.11789608389231443,3.060143309020996,42.37
66,7,3,7.780220974472381,0.2870595247696283,2.530230238723755,47.33
67,8,3,7.838659074415855,0.29364583514152315,1.3686551258087158,62.26
68,9,3,7.8223195437075645,0.2529105701433035,1.0858827793121337,68.62
69,10,3,8.149586083358946,0.40117885034671097,0.8441978968620301,73.54
70,11,3,7.9595827002088635,0.24809016616778942,1.1766651865005493,68.73
71,12,3,7.93896243539274,0.2417007816552017,1.4501371618270873,62.76
72,13,3,8.067391196563637,0.3625193073497555,1.1975429233551025,66.2
73,14,3,7.84697432697827,0.2834440085295738,1.5490874996185302,59.77
74,15,3,7.990783196775319,0.2767988973143772,1.819817174911499,57.78
75,16,3,7.814331523566846,0.3181486967225738,1.1811555585861206,69.05
76,17,3,7.907903334673713,0.18785811219623383,1.1870833055496215,65.81
77,18,3,7.802019961206048,0.2905763325872888,1.929760417175293,53.78
78,19,3,8.239260798614772,0.43110154319644123,0.8937613633155823,73.16
79,20,3,8.048969590482473,0.34124615750455994,1.034647499847412,70.88
80,1,4,7.733613973961587,0.26101556554375754,1.168334149169922,69.14
81,2,4,7.584349598214751,0.22936935443897266,2.6605517265319825,46.2
82,3,4,7.914334978376116,0.24170202905541058,1.6398681327819824,59.14
83,4,4,7.801544531299723,0.2728118687686027,1.2961712741851807,65.96
84,5,4,8.1284280595221,0.28858966449645573,1.1455605121612549,68.09
85,6,4,7.572364748077865,0.10859925043841265,2.8198124336242674,44.81
86,7,4,7.838623827068738,0.25532860843442146,2.6342530380249025,48.16
87,8,4,7.831620690581995,0.25370451970931585,1.2436638690948487,64.33
88,9,4,7.788438552672865,0.19851052200043362,1.0122662097930908,71.15
89,10,4,8.134297837713717,0.3360834706298605,0.7905517914772033,75.49
90,11,4,7.943282756399601,0.20224023116175274,1.1724097303390504,70.14
91,12,4,7.872368632373722,0.1940361678874987,1.4812814783096313,64.57
92,13,4,8.037673619381458,0.3227922863511212,1.1685952529907226,68.33
93,14,4,7.8470560974200465,0.24164457749018278,1.5286168563842772,60.6
94,15,4,7.964647473544837,0.24256352236079487,1.5855840234756469,60.77
95,16,4,7.822379279736651,0.27560946628747396,1.1318978419303893,70.72
96,17,4,7.831849628127658,0.13095965029605686,1.3999958683013916,64.48
97,18,4,7.739112821222205,0.2391680288847522,1.807033402633667,56.91
98,19,4,8.239091568282765,0.38909370594515374,0.9421887670516967,72.56
99,20,4,8.01007301019867,0.29181767647671436,0.9290129224777222,73.85
100,1,5,7.732602193538626,0.2214218218290822,1.072067240715027,70.39
101,2,5,7.6228493609983685,0.19700035517479048,2.632901347351074,48.83
102,3,5,7.923191112476391,0.20766651460698077,1.4406615329742432,62.43
103,4,5,7.799654492535562,0.21894585544044926,1.1853075582504273,69.25
104,5,5,8.135536658093248,0.23591069704355794,1.1007732080459596,69.19
105,6,5,7.554462610014452,0.08943016428050611,2.907898801422119,45.44
106,7,5,7.862401471533411,0.22578630350488632,2.908135213470459,48.61
107,8,5,7.79148880984805,0.20241302656471183,1.233763515472412,66.1
108,9,5,7.805661179204402,0.1748962413311342,1.0226700870513916,72.41
109,10,5,8.024118994095952,0.26833380239334875,0.8211933067321777,76.01
110,11,5,7.9137510428486,0.17322009118148068,1.102462017250061,71.93
111,12,5,7.887398856026786,0.16413739495288393,1.424064835357666,66.45
112,13,5,7.957843367000259,0.2607185439204136,1.0927712640762328,70.24
113,14,5,7.799865305966302,0.19898686374892494,1.3566944860458374,66.08
114,15,5,7.94110102820657,0.20178391310659122,1.6532418678283691,64.18
115,16,5,7.729424838640832,0.21027447763657728,1.141679871559143,71.42
116,17,5,7.8881221876946475,0.1343814893781878,1.2664917936325073,66.77
117,18,5,7.790262336479631,0.2174560265635324,1.7305745281219482,59.4
118,19,5,8.171702551871903,0.31700830005081027,0.956820398902893,73.69
119,20,5,7.9635213760131185,0.2375432757476091,1.0011806470870972,74.03
120,1,6,7.763176785875916,0.1721821981687429,1.1906225524902343,71.54
121,2,6,7.665184939985559,0.1691310326178789,2.261888830566406,53.98
122,3,6,7.932279939298982,0.16630031107427118,1.7347980590820313,61.15
123,4,6,7.809499923177746,0.1946522286370427,1.1017706298828125,71.01
124,5,6,8.086508925007625,0.1764711137480358,1.2287796695709228,69.25
125,6,6,7.628366488052227,0.08609438484574988,2.890441335296631,46.73
126,7,6,7.85056489227405,0.19605354753254828,2.929820053100586,48.24
