,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,11,0,1.5576952384731875,0.5310905718988226,4.315718402099609,27.3
1,5,0,1.4476354330905061,0.3393966818216904,6.463335243225098,27.96
2,17,0,2.1305380429810676,0.8241307373219877,2.677555081939697,41.22
3,19,0,1.6359902162536322,0.3210428121233842,4.067051507568359,26.8
4,9,0,2.0105817953794416,0.7068283561558696,2.468260736846924,34.19
5,0,0,1.436922948299188,0.26870521044427836,4.035205568695068,41.05
6,16,0,2.059891296702729,0.7233319702938463,1.997968803024292,47.75
7,1,0,1.2875190521949946,0.14948416585145996,4.809247589111328,37.15
8,15,0,1.5582334246310887,0.19358393479704233,4.469189196777344,34.95
9,6,0,1.9147014578914838,0.6133118547823496,4.224114356994629,37.47
10,10,0,1.8898413566251595,0.5023003844544291,1.9365812885284424,53.55
11,13,0,1.7897403920920758,0.35998543170601677,1.5771610572814942,53.6
12,14,0,1.5233737125068325,0.2735946721866438,1.4671491371154786,59.19
13,12,0,1.8627388872299904,0.5880123425729291,0.8321640436172485,67.55
14,7,0,1.5038236552512836,0.2827435451450543,1.6165892181396484,50.24
15,3,0,1.602446277991321,0.34113452204110317,1.5868284072875976,64.19
16,8,0,4.079775205800231,0.8166113030742591,1.8613352546691895,52.83
17,2,0,3.5066281794998186,0.8524386839982449,1.0440682874679565,64.72
18,18,0,1.827632075093241,0.15641503149754918,1.445952811050415,57.39
19,4,0,5.1363985223285225,1.0069013692564883,1.0560548614501952,65.03
20,9,1,1.2809566672638137,0.46953584113072633,1.2796087871551514,54.48
21,17,1,0.8944087185286611,0.24054872030033275,1.2036931400299071,63.22
22,13,1,1.0053566249949353,0.32450512064157155,1.2001741815567017,64.73
23,5,1,1.0441272237320054,0.2970918265779155,3.8018480110168458,50.64
24,6,1,1.8300574523052067,0.9432370427962182,1.6006861305236817,59.66
25,0,1,1.0730439583599256,0.3435001385185183,2.8962031471252443,44.5
26,2,1,2.4789088530172894,1.3881823792502899,0.9907327274322509,64.93
27,8,1,1.8945688113360337,0.7723295258804106,1.2427071281433106,60.79
28,16,1,1.178015325196396,0.4667760430003059,1.259146710586548,61.02
29,14,1,0.9119031280075536,0.2195330203377702,1.2209871644973755,65.3
30,18,1,0.7889816643951817,0.1268536696807238,1.2559681644439697,62.51
31,3,1,0.9522491878698619,0.32224184811131773,1.1907297187805175,65.83
32,12,1,1.1961891368284063,0.5439037304878757,0.7769760770797729,69.19
33,4,1,1.778800240209547,0.4078769489870233,0.8724546266555786,68.77
34,11,1,1.0366692653922147,0.31391082376780743,1.759428422164917,56.15
35,10,1,1.0247080537180107,0.36627778007338446,1.5914629943847656,61.33
36,19,1,0.9045991054366891,0.24661007604241178,2.205658041381836,40.94
37,1,1,0.7601102039425872,0.12156926302022712,3.7498400108337404,43.42
38,15,1,0.7512597132727737,0.12358471158287287,3.290652355957031,42.8
39,7,1,1.337425011835666,0.48840062673905377,1.6521540481567383,45.86
40,5,2,0.8334758765766308,0.20987619693054727,3.3289905860900877,40.77
41,14,2,1.172668396563242,0.37111162829835675,1.1617106910705566,66.13
42,11,2,1.1872008111741807,0.469990752464117,1.8361360092163086,53.87
43,7,2,0.8839426513359736,0.26922556536734776,1.50791681098938,54.12
44,4,2,2.2741772409212793,1.1580578173621225,1.246408027267456,61.46
45,18,2,1.0437902859477783,0.21225978056667033,1.371582500076294,57.56
46,0,2,0.9839749149504252,0.22956166689043242,2.5491702491760253,48.1
47,13,2,1.1256953224686463,0.3691025543145825,1.0406640670776368,62.49
48,17,2,0.8602139457823739,0.24198194209680535,1.0070522533416748,70.15
49,16,2,0.9833670305782521,0.35453838356853234,1.2571282060623168,64.15
50,2,2,1.8817239497506002,0.9395050685282368,0.8954997840881348,69.82
51,9,2,1.1173921495318522,0.4370475219822194,1.1085756443023682,56.52
52,6,2,1.1464463428137353,0.4826568048528994,1.6654110885620117,60.99
53,10,2,0.9966167882084846,0.3533830518523852,1.0187091588974,73.78
54,12,2,1.2027136926249509,0.5387178499754691,0.6524516305923462,75.16
55,19,2,0.7856942660656878,0.16475329078235595,1.8412149124145507,48.21
56,15,2,0.9383802376492485,0.1572047084842989,1.030231073951721,63.58
57,3,2,0.9578965820126571,0.29702675788232874,1.1213397291183471,68.83
58,8,2,1.9652188207062198,0.9593499626911862,0.9826351400375366,65.43
59,1,2,0.7735954785901447,0.10842231591773588,2.8488326751708986,46.94
60,2,3,1.9604231885771062,1.0208388472560088,0.6402366674423218,75.63
61,9,3,1.0112075477114313,0.36517149945179594,0.9979614450454712,61.22
62,11,3,0.9802895460941995,0.32486355920786697,1.641352587890625,56.93
63,12,3,1.1168657159987794,0.46413854994755616,0.8337339902877807,68.26
64,7,3,0.8556256573124568,0.23101412765378873,1.330522770690918,60.59
65,18,3,0.8729336691760414,0.16400970435281603,1.2519101882934571,60.0
66,14,3,0.9064012383072387,0.19703174119570374,0.976234345817566,70.46
67,6,3,1.1052454314035454,0.4367059597034326,1.3870991256713867,64.88
68,5,3,0.7308759689331055,0.13969943800414844,2.6287002113342286,51.32
69,8,3,2.8532358465060383,1.6216346146355212,1.5705026973724365,57.26
70,3,3,1.0449049180315262,0.34088540899228664,0.9815601716995239,68.88
71,17,3,0.8840092482750648,0.22538318020416226,0.890234739112854,72.37
72,13,3,0.9373554184131649,0.28076607248786467,0.90791226978302,68.79
73,19,3,0.8181581873683712,0.16092889165022634,1.9100876194000245,49.26
74,4,3,3.126558051675053,2.0821962000960013,1.0708989730834961,65.11
75,16,3,1.0066094528288532,0.32426548829445473,0.9111373527526856,68.76
76,0,3,0.8664001446764616,0.19910308333607676,2.1712967697143553,54.56
77,1,3,0.7479245301180107,0.11791693253919136,2.75261968460083,45.37
78,10,3,1.051809150725603,0.36574640187124413,0.9062787229537964,75.3
79,15,3,0.718449884684298,0.08471399717793571,1.125762838935852,69.63
80,7,4,0.9383798044496342,0.28302326247412607,1.335668783569336,59.58
81,10,4,0.9981452412903309,0.3221375498299797,1.3846154890060425,64.74
82,13,4,0.9505342786657491,0.2982106279220259,1.0700104085922242,65.14
83,8,4,1.2526289442895164,0.4077631486973292,1.73634561958313,59.15
84,12,4,1.300509300044223,0.520315237551064,0.6267498312950134,77.11
85,2,4,1.4327126435518516,0.639623242169776,0.8099341806411743,71.48
86,16,4,0.9867591880482329,0.3089946890723776,0.9040813924789429,69.2
87,6,4,1.179719233422331,0.4840306160291872,1.3119547576904298,66.57
88,18,4,0.9599716555568044,0.19359186522057756,1.0534021923065187,68.89
89,14,4,0.7931973977830443,0.15146753513672925,0.9782765190124512,71.35
90,19,4,0.8996181830301954,0.22844370702740419,1.7042089698791505,50.05
91,0,4,0.8115891960678805,0.15291415593903032,2.04632296295166,53.66
92,9,4,1.0109508077902487,0.3482224591436184,1.0077486757278442,62.62
93,5,4,0.8394710971346637,0.18673596862250463,2.810299694061279,51.31
94,3,4,1.261788837007128,0.39854625308985725,0.9006870906829834,70.87
95,4,4,1.5385566323490467,0.6234234502760031,0.9377998857498169,70.75
