,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,1,0,0.0,0.0,1.7131837871551514,48.05
1,2,0,4.76837158203125e-07,4.76837158203125e-07,1.4191326164245606,51.32
2,3,0,0.015079995860224184,0.015079995860224184,1.2949771589279175,58.32
3,4,0,0.059975567985983455,0.059975567985983455,1.0789098775863648,66.64
4,5,0,0.4663422772673523,0.4663422772673523,1.1854964162826538,62.56
5,6,0,0.009243251255580356,0.009243251255580356,1.0650029233932494,68.77
6,7,0,0.07579901183180034,0.07579901183180034,1.0653144130706786,69.51
7,8,0,0.8303558878052286,0.8303558878052286,0.8607665568351746,76.39
8,9,0,0.17222070878076737,0.17222070878076737,0.8804497894287109,75.13
9,10,0,0.8808396236406386,0.8808396236406386,0.8271749961853028,77.48
10,11,0,0.23665925044163016,0.23665925044163016,0.871578844833374,74.5
11,12,0,0.13191184105231749,0.13191184105231749,0.7719307050704957,76.09
12,13,0,0.4336464753022065,0.4336464753022065,0.8015361308097839,77.89
13,14,0,0.2597436186057239,0.2597436186057239,0.8130514542579651,75.08
14,15,0,0.03163020711549571,0.03163020711549571,0.8295560255050659,77.52
15,16,0,0.7440160843769359,0.7440160843769359,0.754342613697052,79.26
16,17,0,0.04786169281639004,0.04786169281639004,0.7429924120903015,79.24
17,18,0,0.3468309113927815,0.3468309113927815,0.8018356136322021,76.53
18,19,0,0.07114909081485685,0.07114909081485685,0.7863525342941284,75.72
19,20,0,0.14412555866413287,0.14412555866413287,0.6872451842308045,81.38
20,1,1,0.0,0.0,1.723618320465088,47.99
21,2,1,3.5762786865234375e-06,3.5762786865234375e-06,1.3478508358001708,57.24
22,3,1,0.0,0.0,1.4193768585205078,53.59
23,4,1,0.0,0.0,1.0121428415298461,67.8
24,5,1,0.07139026875398596,0.07139026875398596,1.0562298641204835,66.99
25,6,1,0.0,0.0,1.0139557788848876,68.9
26,7,1,0.0009177823372075124,0.0009177823372075124,0.807716242313385,76.03
27,8,1,0.0910996606339624,0.0910996606339624,0.8126685654640198,74.92
28,9,1,0.09412752247224904,0.09412752247224904,0.8079710976600647,74.16
29,10,1,0.0,0.0,0.7751046030044556,78.38
30,11,1,2.514784503134952e-06,2.514784503134952e-06,0.7883571514129639,75.54
31,12,1,0.0,0.0,0.7500920146942138,75.83
32,13,1,0.1821736516179265,0.1821736516179265,0.7470952083110809,76.67
33,14,1,0.28340490139908525,0.28340490139908525,0.7730442841529847,74.76
34,15,1,0.32955944258282444,0.32955944258282444,0.7372765768051147,77.36
35,16,1,0.0,0.0,0.6884027271270752,79.04
36,17,1,0.11073198753768478,0.11073198753768478,0.6525825255393982,80.21
37,18,1,0.24024395296287912,0.24024395296287912,0.6793834403991699,79.5
38,19,1,0.18745136793765277,0.18745136793765277,0.6727168300151825,79.29
39,20,1,2.7493313626126127e-08,2.7493313626126127e-08,0.5574357681274414,84.64
