,model1_fc1,model1_fc2,model2_fc1,model2_fc2,model2_wa1,model2_wa2,train_epoch
496,46583.3203125,1445.2337646484375,46306.859375,1428.1907958984375,46307.6484375,1428.193603515625,83
497,46821.6328125,1447.794677734375,46306.3515625,1428.188232421875,46307.40234375,1428.175537109375,83
498,46307.40234375,1428.175537109375,46306.3515625,1428.188232421875,46589.15234375,1453.106201171875,84
499,46396.16796875,1441.52978515625,46429.29296875,1440.08740234375,46422.046875,1441.0550537109375,84
500,46464.5078125,1448.7119140625,46426.21484375,1440.6053466796875,46422.609375,1440.58642578125,84
501,46528.91015625,1451.1827392578125,46423.6015625,1440.5220947265625,46423.796875,1440.53369140625,84
502,46564.484375,1452.2113037109375,46422.7890625,1440.469970703125,46423.5703125,1440.5140380859375,84
503,46589.15234375,1453.106201171875,46422.21875,1440.477783203125,46423.03515625,1440.458984375,84
504,46423.03515625,1440.458984375,46422.21875,1440.477783203125,46537.69921875,1463.994384765625,85
505,46455.453125,1452.875,46472.1640625,1452.230712890625,46469.8671875,1452.228759765625,85
506,46489.03515625,1460.4998779296875,46471.5390625,1452.2969970703125,46468.984375,1452.213134765625,85
507,46509.78125,1462.9305419921875,46469.9453125,1452.2625732421875,46469.64453125,1452.2578125,85
508,46523.9296875,1463.47314453125,46468.81640625,1452.23828125,46470.08203125,1452.28857421875,85
509,46537.69921875,1463.994384765625,46468.68359375,1452.247314453125,46469.5390625,1452.2744140625,85
510,46469.5390625,1452.2744140625,46468.68359375,1452.247314453125,46564.2421875,1478.470947265625,86
511,46496.109375,1467.8475341796875,46511.7890625,1465.594482421875,46506.4921875,1465.205810546875,86
512,46518.59375,1474.7752685546875,46509.6015625,1465.225830078125,46507.14453125,1465.6522216796875,86
513,46534.671875,1476.850341796875,46507.640625,1465.40283203125,46507.9453125,1465.4249267578125,86
514,46547.3984375,1477.581298828125,46506.8046875,1465.386474609375,46507.890625,1465.4208984375,86
515,46564.2421875,1478.470947265625,46506.50390625,1465.405029296875,46507.36328125,1465.417236328125,86
516,46507.36328125,1465.417236328125,46506.50390625,1465.405029296875,46608.5,1488.8359375,87
517,46532.1015625,1477.6805419921875,46553.60546875,1477.44287109375,46550.15234375,1476.72705078125,87
518,46557.0234375,1484.4688720703125,46552.49609375,1477.09619140625,46550.05859375,1477.0914306640625,87
519,46578.93359375,1486.7786865234375,46551.0234375,1477.0960693359375,46550.71875,1477.0849609375,87
520,46593.296875,1487.588623046875,46549.625,1477.0775146484375,46551.47265625,1477.1060791015625,87
521,46608.5,1488.8359375,46549.84375,1477.1044921875,46550.65625,1477.093994140625,87
522,46550.65625,1477.093994140625,46549.84375,1477.1044921875,46655.8125,1504.3212890625,88
523,46580.265625,1492.5179443359375,46597.3359375,1490.8206787109375,46594.0078125,1490.6314697265625,88
524,46610.09375,1500.56787109375,46596.1875,1490.6904296875,46593.67578125,1490.8291015625,88
525,46628.59375,1503.119140625,46594.58984375,1490.69287109375,46594.2265625,1490.7294921875,88
526,46640.9609375,1503.6640625,46593.234375,1490.665283203125,46594.7890625,1490.71923828125,88
527,46655.8125,1504.3212890625,46593.125,1490.7059326171875,46594.2109375,1490.6864013671875,88
528,46594.2109375,1490.6864013671875,46593.125,1490.7059326171875,46716.6953125,1517.4156494140625,89
529,46624.953125,1504.881103515625,46646.3125,1503.84130859375,46647.39453125,1504.469482421875,89
530,46666.3125,1513.9688720703125,46647.91015625,1504.291748046875,46644.203125,1504.141845703125,89
531,46687.796875,1516.530029296875,46645.40625,1504.1822509765625,46645.64453125,1504.1763916015625,89
532,46699.7734375,1516.997314453125,46644.21875,1504.166259765625,46646.0625,1504.1663818359375,89
533,46716.6953125,1517.4156494140625,46644.07421875,1504.1397705078125,46645.5,1504.176025390625,89
534,46645.5,1504.176025390625,46644.07421875,1504.1397705078125,46751.0,1530.157958984375,90
535,46673.65625,1519.35595703125,46693.203125,1517.2900390625,46688.55859375,1517.100830078125,90
536,46698.8671875,1526.6129150390625,46691.59375,1517.174072265625,46688.78125,1517.270751953125,90
537,46720.4453125,1528.9676513671875,46689.7265625,1517.152099609375,46689.6640625,1517.1807861328125,90
538,46731.4453125,1529.534912109375,46688.4765625,1517.1162109375,46690.17578125,1517.1732177734375,90
539,46751.0,1530.157958984375,46688.3828125,1517.0963134765625,46689.6015625,1517.1204833984375,90
540,46689.6015625,1517.1204833984375,46688.3828125,1517.0963134765625,46886.7578125,1542.6826171875,91
541,46721.01953125,1531.533203125,46774.859375,1529.907470703125,46771.59765625,1529.9326171875,91
542,46753.234375,1537.335205078125,46773.72265625,1529.866943359375,46770.53125,1530.030517578125,91
543,46812.125,1540.2314453125,46771.72265625,1529.881591796875,46771.4765625,1529.907958984375,91
544,46855.0078125,1541.221923828125,46770.8046875,1529.836181640625,46771.67578125,1529.916015625,91
545,46886.7578125,1542.6826171875,46770.390625,1529.8583984375,46771.41796875,1529.871826171875,91
546,46771.41796875,1529.871826171875,46770.390625,1529.8583984375,46953.46484375,1558.80224609375,92
547,46813.25,1546.988037109375,46850.546875,1543.944580078125,46847.1171875,1544.5552978515625,92
548,46863.484375,1554.679443359375,46849.359375,1544.2635498046875,46846.171875,1544.2835693359375,92
549,46908.109375,1557.550537109375,46847.09765625,1544.223876953125,46847.23828125,1544.216552734375,92
550,46928.703125,1558.032470703125,46845.76171875,1544.1998291015625,46847.7734375,1544.216796875,92
551,46953.46484375,1558.80224609375,46845.73046875,1544.207275390625,46847.09375,1544.21435546875,92
552,46847.09375,1544.21435546875,46845.73046875,1544.207275390625,48424.40625,1587.30712890625,93
553,46890.65625,1559.12158203125,47324.98046875,1563.4471435546875,47635.99609375,1566.41943359375,93
554,46985.94921875,1568.392578125,47483.2578125,1565.03857421875,47443.4921875,1564.6851806640625,93
555,47316.30859375,1575.3212890625,47461.625,1564.846435546875,47461.5703125,1564.83447265625,93
556,47812.5390625,1580.8582763671875,47461.015625,1564.8271484375,47461.41015625,1564.85546875,93
557,48424.40625,1587.30712890625,47460.51953125,1564.860107421875,47461.2578125,1564.86767578125,93
558,47461.2578125,1564.86767578125,47460.51953125,1564.860107421875,47794.5,1590.85302734375,94
559,47535.0859375,1575.952392578125,47601.4921875,1577.9510498046875,47605.796875,1577.60205078125,94
560,47600.2890625,1584.166015625,47604.6875,1577.808349609375,47599.91796875,1577.80517578125,94
561,47695.4375,1587.7310791015625,47602.03515625,1577.8441162109375,47601.671875,1577.847900390625,94
562,47754.7421875,1589.1932373046875,47601.28125,1577.8330078125,47601.7734375,1577.9425048828125,94
563,47794.5,1590.85302734375,47600.4765625,1577.9332275390625,47601.9609375,1577.9278564453125,94
564,47601.9609375,1577.9278564453125,47600.4765625,1577.9332275390625,47703.7109375,1602.4892578125,95
565,47627.203125,1591.337890625,47647.390625,1590.32958984375,47642.125,1590.156982421875,95
566,47653.578125,1598.8349609375,47645.3125,1590.253662109375,47642.89453125,1590.3690185546875,95
567,47675.3828125,1601.2158203125,47643.81640625,1590.353515625,47643.5078125,1590.342041015625,95
568,47685.1484375,1601.73291015625,47642.7421875,1590.3603515625,47643.90625,1590.4122314453125,95
569,47703.7109375,1602.4892578125,47642.46875,1590.4296875,47643.5390625,1590.4659423828125,95
570,47643.5390625,1590.4659423828125,47642.46875,1590.4296875,47748.6328125,1614.329833984375,96
571,47675.41015625,1604.50439453125,47684.44140625,1601.840087890625,47684.05078125,1602.8974609375,96
572,47702.9609375,1611.2562255859375,47684.6015625,1602.4541015625,47682.01171875,1602.45751953125,96
573,47720.203125,1613.256591796875,47682.66796875,1602.490478515625,47682.671875,1602.42578125,96
574,47730.4453125,1613.677490234375,47681.4140625,1602.4639892578125,47682.9453125,1602.5072021484375,96
575,47748.6328125,1614.329833984375,47681.1953125,1602.5391845703125,47682.1953125,1602.550537109375,96
576,47682.1953125,1602.550537109375,47681.1953125,1602.5391845703125,47783.40234375,1623.8321533203125,97
577,47702.1875,1612.7568359375,47727.05859375,1613.187255859375,47726.21875,1613.1190185546875,97
578,47728.76953125,1618.938232421875,47727.1328125,1613.20361328125,47724.8984375,1613.192138671875,97
579,47750.4375,1621.548095703125,47725.6640625,1613.2691650390625,47725.59765625,1613.260498046875,97
580,47763.921875,1622.5806884765625,47724.84765625,1613.329345703125,47725.796875,1613.334228515625,97
581,47783.40234375,1623.8321533203125,47724.5,1613.4052734375,47725.5703125,1613.403564453125,97
582,47725.5703125,1613.403564453125,47724.5,1613.4052734375,47860.1328125,1645.072021484375,98
583,47755.8125,1632.7119140625,47782.09375,1628.542724609375,47778.34765625,1629.899658203125,98
584,47793.3359375,1641.42236328125,47780.3359375,1629.27978515625,47778.15625,1629.362060546875,98
585,47825.640625,1644.08056640625,47778.796875,1629.3089599609375,47778.3828125,1629.3330078125,98
586,47843.79296875,1644.600341796875,47777.578125,1629.33740234375,47778.61328125,1629.3466796875,98
587,47860.1328125,1645.072021484375,47777.30078125,1629.355712890625,47777.953125,1629.42578125,98
588,47777.953125,1629.42578125,47777.30078125,1629.355712890625,47878.2421875,1652.0325927734375,99
589,47803.84375,1643.0517578125,47820.34765625,1640.5030517578125,47818.47265625,1641.05859375,99
590,47831.8125,1649.36572265625,47819.82421875,1640.9346923828125,47817.28125,1640.7884521484375,99
591,47849.5234375,1651.182861328125,47817.90625,1640.9085693359375,47818.1015625,1640.867919921875,99
592,47861.796875,1651.572509765625,47816.828125,1640.892578125,47818.3359375,1640.958984375,99
593,47878.2421875,1652.0325927734375,47816.70703125,1640.9864501953125,47817.7109375,1640.978271484375,99
594,47817.7109375,1640.978271484375,47816.70703125,1640.9864501953125,47955.34375,1660.7247314453125,100
595,47855.875,1652.647705078125,47875.5234375,1650.881103515625,47873.3125,1650.80615234375,100
596,47891.015625,1657.960205078125,47874.890625,1650.8782958984375,47871.99609375,1650.899658203125,100
597,47912.34375,1659.450439453125,47872.9453125,1650.921142578125,47872.703125,1650.885498046875,100
598,47932.78515625,1660.0126953125,47871.5078125,1650.8919677734375,47873.28515625,1650.960205078125,100
599,47955.34375,1660.7247314453125,47871.58203125,1650.9716796875,47872.421875,1650.94921875,100
600,47872.421875,1650.94921875,47871.58203125,1650.9716796875,48015.65625,1676.615966796875,101
601,47909.19921875,1666.3994140625,47933.62890625,1663.7802734375,47931.921875,1664.031494140625,101
602,47945.68359375,1673.5657958984375,47933.09375,1663.9224853515625,47930.5859375,1664.0146484375,101
603,47974.75,1675.6962890625,47931.19921875,1663.9306640625,47931.2265625,1663.966796875,101
604,47993.5546875,1676.126708984375,47930.265625,1663.9306640625,47931.25,1663.94580078125,101
605,48015.65625,1676.615966796875,47929.875,1663.9383544921875,47930.86328125,1663.919921875,101
606,47930.86328125,1663.919921875,47929.875,1663.9383544921875,49011.71875,1708.8353271484375,102
607,47999.8125,1681.659423828125,48304.09375,1684.0086669921875,48445.84375,1687.589599609375,102
608,48137.609375,1690.04296875,48375.734375,1685.83447265625,48357.0390625,1685.57275390625,102
609,48341.07421875,1693.345458984375,48365.0,1685.66845703125,48365.125,1685.658203125,102
610,48558.640625,1697.9365234375,48364.5546875,1685.6375732421875,48364.640625,1685.661865234375,102
611,49011.71875,1708.8353271484375,48363.828125,1685.636962890625,48364.5859375,1685.639404296875,102
612,48364.5859375,1685.639404296875,48363.828125,1685.636962890625,48870.36328125,1715.747314453125,103
613,48480.88671875,1700.654052734375,48572.5234375,1699.677734375,48574.6171875,1701.3507080078125,103
614,48586.359375,1710.38427734375,48571.7890625,1700.6026611328125,48569.3515625,1700.488037109375,103
615,48670.59375,1713.791259765625,48569.8515625,1700.505615234375,48569.86328125,1700.53466796875,103
616,48772.13671875,1715.10205078125,48568.9609375,1700.493896484375,48570.0,1700.521484375,103
617,48870.36328125,1715.747314453125,48568.5859375,1700.48828125,48569.6796875,1700.483154296875,103
618,48569.6796875,1700.483154296875,48568.5859375,1700.48828125,48742.09375,1724.15087890625,104
619,48610.1875,1714.711669921875,48641.625,1711.982421875,48642.0546875,1712.7166748046875,104
620,48666.484375,1721.548583984375,48642.2109375,1712.24951171875,48639.40234375,1712.4443359375,104
621,48697.0,1723.531005859375,48640.0546875,1712.261474609375,48640.265625,1712.255859375,104
622,48721.9765625,1723.934814453125,48639.04296875,1712.18310546875,48640.34765625,1712.2198486328125,104
623,48742.09375,1724.15087890625,48638.7421875,1712.1346435546875,48639.81640625,1712.131103515625,104
624,48639.81640625,1712.131103515625,48638.7421875,1712.1346435546875,48763.28125,1738.54638671875,105
625,48674.453125,1727.335205078125,48690.53125,1724.5738525390625,48689.8515625,1726.1859130859375,105
626,48714.3046875,1735.3287353515625,48690.6953125,1725.4320068359375,48687.79296875,1725.4178466796875,105
627,48733.5234375,1737.591064453125,48688.55078125,1725.336669921875,48688.8046875,1725.33154296875,105
628,48745.4140625,1738.027099609375,48687.5546875,1725.2529296875,48689.015625,1725.271240234375,105
629,48763.28125,1738.54638671875,48687.328125,1725.157470703125,48688.546875,1725.182861328125,105
630,48688.546875,1725.182861328125,48687.328125,1725.157470703125,49003.328125,1751.688720703125,106
631,48739.82421875,1740.3245849609375,48813.70703125,1736.75244140625,48810.171875,1739.72900390625,106
632,48815.8984375,1747.057373046875,48811.33203125,1738.4962158203125,48808.421875,1738.00732421875,106
633,48893.3515625,1749.833740234375,48809.08203125,1738.1220703125,48808.9140625,1738.07177734375,106
634,48940.05078125,1750.7955322265625,48808.13671875,1737.9332275390625,48808.68359375,1737.989501953125,106
635,49003.328125,1751.688720703125,48807.6171875,1737.783203125,48808.1015625,1737.831787109375,106
636,48808.1015625,1737.831787109375,48807.6171875,1737.783203125,49139.09375,1765.01220703125,107
637,48856.28125,1753.2152099609375,48940.234375,1750.208740234375,48945.8984375,1752.2491455078125,107
638,48915.328125,1760.075927734375,48943.62109375,1751.3321533203125,48938.90625,1751.1669921875,107
639,49024.90625,1763.094482421875,48940.69921875,1751.161376953125,48940.48046875,1751.1707763671875,107
640,49086.14453125,1763.78662109375,48940.06640625,1751.1064453125,48940.24609375,1751.1285400390625,107
641,49139.09375,1765.01220703125,48939.53125,1751.05908203125,48939.9765625,1751.0595703125,107
642,48939.9765625,1751.0595703125,48939.53125,1751.05908203125,49720.0078125,1778.25244140625,108
643,48986.23046875,1761.5762939453125,49212.453125,1763.0677490234375,49289.01953125,1765.40771484375,108
644,49049.7109375,1766.5927734375,49250.21484375,1764.4052734375,49238.5546875,1764.0325927734375,108
645,49148.22265625,1770.419921875,49243.5625,1764.135498046875,49243.125,1764.119384765625,108
646,49281.03125,1772.468505859375,49242.671875,1764.0772705078125,49243.19921875,1764.0816650390625,108
647,49720.0078125,1778.25244140625,49242.03125,1763.98876953125,49243.109375,1764.0343017578125,108
648,49243.109375,1764.0343017578125,49242.03125,1763.98876953125,49512.52734375,1790.6114501953125,109
649,49333.453125,1779.966796875,49349.84375,1775.928955078125,49354.46875,1778.531494140625,109
650,49405.578125,1787.146484375,49352.84375,1777.29638671875,49348.265625,1777.1552734375,109
651,49458.75,1789.352783203125,49349.9140625,1777.0955810546875,49349.859375,1777.141357421875,109
652,49487.890625,1789.929931640625,49348.6953125,1777.000244140625,49350.23828125,1777.08544921875,109
653,49512.52734375,1790.6114501953125,49348.6640625,1776.961181640625,49349.54296875,1776.9791259765625,109
654,49349.54296875,1776.9791259765625,49348.6640625,1776.961181640625,49468.26953125,1799.1024169921875,110
655,49378.09375,1790.5113525390625,49397.62109375,1787.18994140625,49389.265625,1788.6943359375,110
656,49415.03125,1796.3665771484375,49393.27734375,1788.088623046875,49391.578125,1787.8006591796875,110
657,49437.28515625,1798.077880859375,49391.6875,1787.85400390625,49391.74609375,1787.7901611328125,110
658,49450.5,1798.45849609375,49390.37109375,1787.706787109375,49391.984375,1787.723876953125,110
659,49468.26953125,1799.1024169921875,49390.046875,1787.587158203125,49391.265625,1787.5860595703125,110
660,49391.265625,1787.5860595703125,49390.046875,1787.587158203125,49530.5234375,1808.575927734375,111
661,49423.46875,1798.74853515625,49448.17578125,1797.8961181640625,49447.51171875,1798.059326171875,111
662,49456.55078125,1804.50732421875,49448.28125,1798.0439453125,49445.2421875,1797.837646484375,111
663,49490.08203125,1806.945068359375,49445.9765625,1797.835693359375,49446.53515625,1797.851318359375,111
664,49503.7421875,1807.75927734375,49445.1171875,1797.77880859375,49446.6875,1797.796142578125,111
665,49530.5234375,1808.575927734375,49445.0078125,1797.75,49446.1796875,1797.7012939453125,111
666,49446.1796875,1797.7012939453125,49445.0078125,1797.75,49609.828125,1821.369384765625,112
667,49487.3984375,1811.8740234375,49510.45703125,1808.38818359375,49510.33984375,1810.5648193359375,112
668,49533.33984375,1818.5841064453125,49510.29296875,1809.59033203125,49507.2265625,1809.3525390625,112
669,49565.35546875,1820.56005859375,49508.125,1809.370849609375,49507.88671875,1809.358154296875,112
670,49583.88671875,1820.9111328125,49506.8984375,1809.27783203125,49508.09375,1809.345703125,112
671,49609.828125,1821.369384765625,49506.48828125,1809.2747802734375,49507.5546875,1809.27978515625,112
672,49507.5546875,1809.27978515625,49506.48828125,1809.2747802734375,50214.84375,1839.03857421875,113
673,49547.140625,1822.741943359375,49760.5234375,1822.789794921875,49829.7890625,1825.0081787109375,113
674,49617.3359375,1828.0821533203125,49795.08203125,1823.7908935546875,49785.04296875,1823.93798828125,113
675,49749.9296875,1830.7520751953125,49789.4453125,1823.7872314453125,49788.984375,1823.822509765625,113
676,49941.984375,1833.92138671875,49788.3828125,1823.74169921875,49789.44921875,1823.7789306640625,113
677,50214.84375,1839.03857421875,49788.28125,1823.716552734375,49789.046875,1823.720703125,113
678,49789.046875,1823.720703125,49788.28125,1823.716552734375,50182.6640625,1847.865234375,114
679,49873.4765625,1837.1851806640625,49945.0234375,1834.954833984375,49951.36328125,1836.346923828125,114
680,49985.26953125,1843.7529296875,49948.1484375,1835.6015625,49943.3359375,1835.7001953125,114
681,50096.453125,1846.04052734375,49944.9140625,1835.6385498046875,49944.890625,1835.560791015625,114
682,50137.296875,1847.069580078125,49943.9296875,1835.55224609375,49944.80078125,1835.6248779296875,114
683,50182.6640625,1847.865234375,49943.578125,1835.5919189453125,49944.09375,1835.57177734375,114
684,49944.09375,1835.57177734375,49943.578125,1835.5919189453125,50028.09765625,1855.360595703125,115
685,49965.40625,1845.5582275390625,49981.0546875,1845.10888671875,49978.5703125,1845.7655029296875,115
686,49985.9453125,1851.658935546875,49980.34375,1845.540283203125,49977.9453125,1845.36083984375,115
687,50001.2109375,1853.703369140625,49978.734375,1845.423095703125,49978.67578125,1845.4150390625,115
688,50012.546875,1854.4503173828125,49977.52734375,1845.3798828125,49979.21875,1845.4071044921875,115
689,50028.09765625,1855.360595703125,49977.58203125,1845.34228515625,49978.51953125,1845.375244140625,115
690,49978.51953125,1845.375244140625,49977.58203125,1845.34228515625,50239.28125,1866.201904296875,116
691,50014.75,1855.86474609375,50087.4765625,1855.4949951171875,50086.1171875,1855.86572265625,116
692,50054.125,1862.2373046875,50087.38671875,1855.6976318359375,50083.484375,1855.645263671875,116
693,50086.9609375,1864.051025390625,50084.9609375,1855.6212158203125,50084.75,1855.605712890625,116
694,50132.7109375,1865.0885009765625,50083.8125,1855.56640625,50085.10546875,1855.592041015625,116
695,50239.28125,1866.201904296875,50083.40625,1855.5157470703125,50084.78125,1855.589111328125,116
696,50084.78125,1855.589111328125,50083.40625,1855.5157470703125,50218.953125,1877.23974609375,117
697,50122.359375,1868.2647705078125,50139.546875,1866.04052734375,50135.671875,1866.6925048828125,117
698,50154.6484375,1874.3446044921875,50137.7421875,1866.41064453125,50135.07421875,1866.3194580078125,117
699,50185.77734375,1876.048583984375,50135.734375,1866.27734375,50135.69921875,1866.3094482421875,117
700,50199.28125,1876.599609375,50134.265625,1866.2286376953125,50136.1875,1866.2896728515625,117
701,50218.953125,1877.23974609375,50134.1640625,1866.208251953125,50135.390625,1866.2362060546875,117
702,50135.390625,1866.2362060546875,50134.1640625,1866.208251953125,50352.953125,1893.5386962890625,118
703,50190.23828125,1882.389404296875,50219.8359375,1878.4532470703125,50218.9140625,1881.1278076171875,118
704,50256.1328125,1889.399169921875,50219.41796875,1879.916259765625,50215.87890625,1879.708740234375,118
705,50308.68359375,1892.55712890625,50216.74609375,1879.745849609375,50216.7265625,1879.708984375,118
706,50329.22265625,1892.992919921875,50215.55078125,1879.647216796875,50216.71484375,1879.718994140625,118
707,50352.953125,1893.5386962890625,50215.1796875,1879.6568603515625,50216.0703125,1879.6904296875,118
708,50216.0703125,1879.6904296875,50215.1796875,1879.6568603515625,50376.06640625,1899.14013671875,119
709,50258.11328125,1891.044677734375,50279.984375,1889.151123046875,50280.6953125,1889.7708740234375,119
710,50302.140625,1895.53515625,50280.6640625,1889.474853515625,50277.5546875,1889.504638671875,119
711,50332.4453125,1897.849853515625,50278.19140625,1889.433837890625,50278.76953125,1889.435302734375,119
712,50353.98046875,1898.441650390625,50277.33984375,1889.3743896484375,50278.80078125,1889.391845703125,119
713,50376.06640625,1899.14013671875,50277.140625,1889.3319091796875,50278.28515625,1889.3416748046875,119
714,50278.28515625,1889.3416748046875,50277.140625,1889.3319091796875,50653.65625,1914.3636474609375,120
715,50345.9140625,1904.150146484375,50419.9921875,1900.0430908203125,50431.359375,1903.31982421875,120
716,50447.0625,1910.1405029296875,50425.6640625,1901.90185546875,50420.34375,1901.488037109375,120
717,50558.0703125,1912.426513671875,50421.828125,1901.532470703125,50421.8984375,1901.5423583984375,120
718,50607.69140625,1913.504150390625,50420.69921875,1901.37060546875,50421.5625,1901.4521484375,120
719,50653.65625,1914.3636474609375,50420.08984375,1901.2833251953125,50420.828125,1901.302978515625,120
720,50420.828125,1901.302978515625,50420.08984375,1901.2833251953125,50629.2109375,1924.2769775390625,121
721,50452.6328125,1912.1312255859375,50506.76171875,1911.837158203125,50510.03125,1913.563720703125,121
722,50496.71875,1918.5108642578125,50508.8515625,1912.700927734375,50505.4140625,1912.709716796875,121
723,50546.05078125,1921.2364501953125,50506.4921875,1912.649169921875,50506.796875,1912.68505859375,121
724,50598.265625,1922.755615234375,50505.50390625,1912.64306640625,50507.1171875,1912.700439453125,121
725,50629.2109375,1924.2769775390625,50505.57421875,1912.671142578125,50506.4921875,1912.67138671875,121
726,50506.4921875,1912.67138671875,50505.57421875,1912.671142578125,51580.02734375,1944.7093505859375,122
727,50563.21484375,1929.249755859375,50843.53125,1926.4503173828125,51023.1875,1930.36865234375,122
728,50645.6640625,1936.021728515625,50932.2421875,1928.8182373046875,50910.78125,1928.006103515625,122
729,50835.8828125,1939.0313720703125,50920.05859375,1928.336669921875,50919.75,1928.356201171875,122
730,51155.27734375,1941.9703369140625,50919.1875,1928.2835693359375,50919.6171875,1928.3125,122
731,51580.02734375,1944.7093505859375,50918.58984375,1928.22314453125,50919.390625,1928.2982177734375,122
732,50919.390625,1928.2982177734375,50918.58984375,1928.22314453125,51450.9453125,1957.1441650390625,123
733,51017.53515625,1941.165771484375,51137.03125,1941.088134765625,51153.66796875,1943.913818359375,123
734,51110.8828125,1948.5960693359375,51146.4296875,1942.624755859375,51139.14453125,1942.43408203125,123
735,51194.0078125,1952.8673095703125,51142.27734375,1942.481689453125,51141.96875,1942.5341796875,123
736,51309.86328125,1954.979736328125,51141.53515625,1942.49267578125,51141.9609375,1942.501220703125,123
737,51450.9453125,1957.1441650390625,51141.0390625,1942.515380859375,51141.8359375,1942.465576171875,123
738,51141.8359375,1942.465576171875,51141.0390625,1942.515380859375,51309.72265625,1962.6708984375,124
739,51193.1796875,1954.48828125,51208.00390625,1951.753662109375,51205.3125,1953.387451171875,124
740,51240.0,1960.314697265625,51206.9140625,1952.6658935546875,51204.1640625,1952.551025390625,124
741,51269.203125,1962.032470703125,51204.90625,1952.605712890625,51204.7421875,1952.527099609375,124
742,51286.2265625,1962.334228515625,51203.4921875,1952.54638671875,51205.1484375,1952.541259765625,124
743,51309.72265625,1962.6708984375,51203.3671875,1952.524658203125,51204.328125,1952.525634765625,124
744,51204.328125,1952.525634765625,51203.3671875,1952.524658203125,51351.265625,1975.5435791015625,125
745,51238.9609375,1965.1636962890625,51261.68359375,1962.7979736328125,51259.34765625,1965.2374267578125,125
746,51279.4765625,1971.919677734375,51260.41796875,1964.182861328125,51258.07421875,1964.0225830078125,125
747,51307.921875,1974.32275390625,51258.52734375,1964.0186767578125,51258.34765625,1964.0616455078125,125
748,51318.51171875,1974.9302978515625,51257.24609375,1963.966796875,51258.51171875,1964.051513671875,125
749,51351.265625,1975.5435791015625,51257.07421875,1964.002197265625,51257.734375,1963.9710693359375,125
750,51257.734375,1963.9710693359375,51257.07421875,1964.002197265625,51625.4609375,1986.405517578125,126
751,51309.39453125,1976.802978515625,51401.91015625,1973.82763671875,51411.265625,1976.329833984375,126
752,51366.92578125,1982.837158203125,51406.00390625,1975.1494140625,51402.484375,1975.13720703125,126
753,51467.6875,1985.19873046875,51403.296875,1975.148193359375,51403.5078125,1975.121337890625,126
754,51544.921875,1986.081298828125,51402.6953125,1975.10595703125,51403.14453125,1975.145263671875,126
755,51625.4609375,1986.405517578125,51402.32421875,1975.095947265625,51402.703125,1975.1075439453125,126
756,51402.703125,1975.1075439453125,51402.32421875,1975.095947265625,51662.66015625,1999.3427734375,127
757,51460.234375,1989.70263671875,51504.66796875,1986.827880859375,51510.41015625,1987.574951171875,127
758,51507.9921875,1995.9833984375,51507.66796875,1987.19287109375,51503.56640625,1987.2813720703125,127
759,51548.04296875,1997.931640625,51504.8828125,1987.26318359375,51504.66015625,1987.1673583984375,127
760,51573.3125,1998.473388671875,51503.828125,1987.1995849609375,51504.67578125,1987.200439453125,127
761,51662.66015625,1999.3427734375,51503.42578125,1987.18798828125,51504.2109375,1987.150634765625,127
762,51504.2109375,1987.150634765625,51503.42578125,1987.18798828125,51856.59375,2012.594970703125,128
763,51570.1953125,2001.55078125,51644.19921875,1998.574951171875,51647.53125,2001.0494384765625,128
764,51635.5078125,2007.7325439453125,51644.390625,1999.9964599609375,51642.59375,1999.762451171875,128
765,51698.75,2010.269775390625,51642.75,1999.8515625,51642.31640625,1999.849853515625,128
766,51771.5703125,2011.4398193359375,51641.546875,1999.870361328125,51642.3828125,1999.843505859375,128
767,51856.59375,2012.594970703125,51640.96875,1999.8306884765625,51642.01953125,1999.885498046875,128
768,51642.01953125,1999.885498046875,51640.96875,1999.8306884765625,51899.26953125,2025.7548828125,129
769,51682.97265625,2014.780029296875,51747.3671875,2012.0577392578125,51749.48828125,2013.5322265625,129
770,51738.6953125,2021.0390625,51748.6796875,2012.956298828125,51744.9140625,2012.80322265625,129
771,51826.59375,2023.8406982421875,51746.171875,2012.85888671875,51746.28125,2012.919677734375,129
772,51869.0859375,2024.943603515625,51745.3984375,2012.8857421875,51746.31640625,2012.90087890625,129
773,51899.26953125,2025.7548828125,51745.21484375,2012.8720703125,51745.8515625,2012.908203125,129
774,51745.8515625,2012.908203125,51745.21484375,2012.8720703125,51914.1875,2032.448486328125,130
775,51802.9921875,2025.2232666015625,51814.125,2021.785400390625,51809.0703125,2023.596923828125,130
776,51847.3671875,2030.5845947265625,51811.046875,2022.584716796875,51809.421875,2022.91796875,130
777,51881.16796875,2031.99365234375,51809.2421875,2022.7197265625,51809.59375,2022.703857421875,130
778,51897.86328125,2032.18896484375,51808.0703125,2022.666015625,51809.703125,2022.699462890625,130
779,51914.1875,2032.448486328125,51808.0,2022.623046875,51808.8828125,2022.6607666015625,130
780,51808.8828125,2022.6607666015625,51808.0,2022.623046875,51980.74609375,2044.8604736328125,131
781,51857.5234375,2035.824462890625,51874.4921875,2032.649658203125,51877.1640625,2034.79248046875,131
782,51911.13671875,2042.350830078125,51876.671875,2033.780029296875,51872.421875,2033.74755859375,131
783,51943.609375,2044.13427734375,51874.04296875,2033.667724609375,51873.515625,2033.6912841796875,131
