,client_list,iter_list,train_losses,train_ce_losses,test_losses,test_accuracy_list
0,1,0,0.7730106692609701,0.018787441581217045,8.874012280273437,21.14
1,2,0,1.0007661183149212,0.17577124446623082,9.022456686401368,20.1
2,3,0,1.0646461958276816,0.23942714439005303,10.681018124389649,18.65
3,4,0,0.9759990683058296,0.1908064091684078,8.339374645996093,19.77
4,5,0,1.1392505910841084,0.3393439968965821,7.746267219543457,19.38
5,1,1,0.774428632745995,0.11612030855525966,6.779088128662109,21.14
6,2,1,0.9027307563861888,0.19608916122235517,5.696188114929199,20.25
7,3,1,0.8792851187350281,0.16604320980521806,6.830778057861328,18.73
8,4,1,0.8197114008709606,0.11771928200451287,5.059509652709961,20.77
9,5,1,0.9357555709450932,0.21642806626982608,6.792498666381836,19.74
10,1,2,0.7537231579346474,0.0889450867986472,4.216627072143555,23.04
11,2,2,0.7813679083512473,0.11758516252716339,4.732292895507812,23.48
12,3,2,0.7979863214310751,0.10367217400903167,5.674180796813965,20.96
13,4,2,0.7653768552423043,0.07788121704690065,3.882576332092285,23.33
14,5,2,0.8312052594201039,0.13093744249667152,5.506287226867676,24.41
15,1,3,0.6884776045011994,0.0484598936556452,3.1790154571533202,31.68
16,2,3,0.7557182226812922,0.09594065374964786,3.5402554229736327,26.27
17,3,3,0.7739198412552699,0.08490533975537522,4.493271748352051,26.46
18,4,3,0.7214463506437313,0.05741666270224104,3.4367715034484863,27.51
19,5,3,0.8183643012935833,0.12092954931370282,4.598198762512207,31.32
20,1,4,0.6689284043400551,0.04213662167052906,2.5969443534851075,37.65
21,2,4,0.7317692900780798,0.08330253764293026,3.064639409637451,31.32
22,3,4,0.7535652975878157,0.07433716085297297,4.0198518157958985,28.95
23,4,4,0.7171402375196908,0.05762439332263356,2.8133046615600588,32.47
24,5,4,0.7819350640248444,0.10284977335798538,4.70687154083252,32.09
25,1,5,0.6814689952490408,0.03768654141061823,2.35334024810791,43.91
26,2,5,0.7191227690360418,0.07104466947726058,2.8748960372924803,33.23
27,3,5,0.7499467019425989,0.06668272059737265,3.798244136047363,32.14
28,4,5,0.7095203906906793,0.05258902875754102,2.570837021636963,36.37
29,5,5,0.7905536307318736,0.10327383835342223,4.092659127807617,35.49
30,1,6,0.656498119476234,0.032092299988655835,2.4102230083465574,45.42
31,2,6,0.7171796957586034,0.06410372926422873,2.6340362953186034,35.26
32,3,6,0.7540011092230597,0.06610439138155069,3.453224761199951,35.8
33,4,6,0.6954162409473286,0.043896099590505055,2.4516785568237305,40.63
34,5,6,0.774556766930273,0.09558167728674362,3.8334427696228026,37.84
35,1,7,0.6499266197123266,0.028670651666772986,2.1235643367767336,48.86
36,2,7,0.7024203256377808,0.05781833065612232,2.536986888885498,37.96
37,3,7,0.7462019162947295,0.06253505249906367,2.9884529319763184,39.39
38,4,7,0.685139974428008,0.04009225011521053,2.3868364768981936,41.88
39,5,7,0.7654611555196471,0.09343816641023603,3.2888492683410644,38.33
40,1,8,0.6628286800693252,0.028478937584353832,1.9384115119934082,51.81
41,2,8,0.6975504814991733,0.05492573162000443,2.1906625556945802,43.27
42,3,8,0.7455608828880854,0.06340863370662138,2.76877763671875,42.47
43,4,8,0.6856978849404591,0.04265086142969897,2.193175150680542,43.19
44,5,8,0.758818016698805,0.08959464849714759,3.1195723106384277,41.5
45,1,9,0.6524277563204278,0.023826581508673485,1.759789309692383,55.62
46,2,9,0.6970018989070097,0.05205080807236749,2.2116778076171877,42.23
47,3,9,0.729473704185916,0.05548873103885168,2.3706692840576173,49.22
48,4,9,0.6684845469810689,0.03376362265898663,1.8440437889099122,50.21
49,5,9,0.7407074559745142,0.07617063047206503,2.9369010902404784,43.83
50,1,10,0.6522494200515596,0.02542336789657282,1.5876329036712646,58.64
51,2,10,0.687264929418085,0.04321151043837928,1.9109193996429443,48.47
52,3,10,0.7312193186977644,0.057639550615370294,2.1074467449188234,51.29
53,4,10,0.6650625933550325,0.02904265482779181,1.771874040222168,51.32
54,5,10,0.7388517394308316,0.07299932450940043,2.6617129707336424,45.93
55,1,11,0.6488920903798859,0.023288620571303265,1.5063573705673219,60.91
56,2,11,0.686184702543558,0.044487065795014914,1.6555393787384034,51.48
57,3,11,0.7204315544899961,0.05419500308640683,2.1575866149902345,52.24
58,4,11,0.6616577947510587,0.025984027480527232,1.8869720260620118,50.0
59,5,11,0.7390541115453688,0.06701616381184529,2.6713099617004397,47.0
60,1,12,0.6433399174837459,0.022666560431690116,1.4731440244674683,62.41
61,2,12,0.6769295772199388,0.03815126757606875,1.579636302947998,54.28
62,3,12,0.7253242947540243,0.05032128445433012,1.9895471229553223,54.2
63,4,12,0.6693288270333009,0.03102466016506352,1.7797985782623291,53.27
64,5,12,0.7317287577612925,0.0659345583087307,2.5090540733337403,47.84
65,1,13,0.6452146446568383,0.021613335449423565,1.4951897775650025,62.15
66,2,13,0.6752916899791613,0.035640609685683805,1.55832071685791,55.58
67,3,13,0.7330804838546161,0.050739320971598945,1.881728967666626,59.1
68,4,13,0.6572948912334278,0.026393708558072014,1.6786320644378663,54.79
69,5,13,0.7255635390847416,0.06561509180877169,2.294765153884888,49.84
70,1,14,0.6438524790634715,0.019509410556954355,1.2650003488540649,65.87
71,2,14,0.6734749090879606,0.03607322656148834,1.3802120977401733,59.32
72,3,14,0.7147882446814714,0.04770231538012387,1.5879513153076172,61.51
73,4,14,0.6606488455245033,0.02652209811753498,1.520830905342102,56.46
74,5,14,0.7146832611601232,0.058742662749048005,2.1197516521453856,50.61
75,1,15,0.6493609490528249,0.020274661286659407,1.1565038681030273,67.74
76,2,15,0.6705423912523559,0.032644609795954634,1.361489923286438,60.36
77,3,15,0.7090706304092766,0.04469903828057749,1.4016216407775879,64.76
78,4,15,0.661083681873233,0.028208718739794282,1.3490988782882691,61.37
79,5,15,0.7116321790016303,0.0580658869824167,1.9413403385162353,55.27
80,1,16,0.6416642446175329,0.020223044370221283,1.0566833045959472,70.62
81,2,16,0.6598539105498256,0.028644804100963078,1.2663161642074585,62.18
82,3,16,0.7117084398856439,0.04594772685265272,1.3611002155303955,65.75
83,4,16,0.658553286216377,0.025022770768852644,1.2722926067352296,61.85
84,5,16,0.7093722333746442,0.05476956597829269,1.7874814426422119,58.14
85,1,17,0.6374156067882467,0.0182573886243336,1.0547074084281922,71.24
86,2,17,0.6609215410977087,0.02740271609753866,1.241825443649292,64.36
87,3,17,0.705929445159866,0.04217364829756974,1.2607358501434327,68.52
88,4,17,0.6556962010191744,0.0251974610970015,1.144978147315979,64.18
89,5,17,0.7004875821582341,0.05102565183477887,1.7254739337921143,59.37
90,1,18,0.6349361526603714,0.016993069300480244,0.9816962959289551,73.26
91,2,18,0.665999161121281,0.02978620044803864,1.1960487411499023,64.91
92,3,18,0.6987159344248859,0.039434316727086936,1.1978081711769104,69.07
93,4,18,0.6517168707441718,0.021456626623435962,1.1459011514663697,65.1
94,5,18,0.7048071439387434,0.054197940058627374,1.6038766201019288,60.59
95,1,19,0.6385664169185019,0.01772879929209339,0.9668660759925842,73.77
96,2,19,0.6577174041316373,0.026490127145923567,1.1858847312927245,65.78
97,3,19,0.7062555826399325,0.03943898327913905,1.2702591242790222,69.81
98,4,19,0.6619586391929608,0.02496829804338513,0.9846289286613464,67.58
99,5,19,0.7012454569541802,0.05273780455023556,1.5770148139953613,61.53
100,1,20,0.6359794128755313,0.016132494982551124,0.9126837080001831,75.21
101,2,20,0.6628078028703901,0.027244501092591904,1.100059842300415,69.22
102,3,20,0.6937690857808776,0.03847559017217637,1.0369505937576293,72.01
103,4,20,0.6529699970737893,0.02187634817751368,1.0149649576187134,67.85
104,5,20,0.700064440096839,0.04894115262112375,1.441652847290039,64.03
105,1,21,0.630409709389766,0.013986615912508597,0.8664478336334228,75.78
106,2,21,0.6598588437179703,0.024745456830612512,1.0424786578178407,70.1
107,3,21,0.6921389172579503,0.03579662384470794,1.0647786939620971,72.84
108,4,21,0.6515260270729368,0.02050589802796878,0.9592614362716675,69.95
109,5,21,0.6953135879969192,0.047068009618985454,1.4435733688354493,64.78
110,1,22,0.6339377504537758,0.015840329608096466,0.7997181855201722,77.61
111,2,22,0.6601911878179544,0.025089828555267812,0.9518731043815613,72.46
112,3,22,0.6922939752353335,0.03510406962891492,0.9507627099990845,74.4
113,4,22,0.6497424608731733,0.01976168951181554,0.8850469321250916,72.19
114,5,22,0.6983497275336314,0.04669340182158906,1.3637444620132446,66.06
115,1,23,0.6254695794444003,0.012100022515900465,0.7736614022254944,78.52
116,2,23,0.654531412142778,0.02295897495895513,0.9498312440872192,72.11
117,3,23,0.6907130050625311,0.0325599528328517,0.907770388507843,74.78
118,4,23,0.6523053835327379,0.021142762174827853,0.8399130618095398,73.1
119,5,23,0.6932525602437682,0.045817427473553156,1.250825817489624,67.59
120,1,24,0.6305728814463535,0.013502057644391878,0.6824456057548522,80.57
121,2,24,0.6600806078254876,0.026132548552547912,0.8770715489387512,73.77
122,3,24,0.6838955552796218,0.03248500722366762,0.8498413727760314,75.82
123,4,24,0.6508000464722371,0.019817840599968724,0.8674767580986023,72.52
124,5,24,0.6902367275044069,0.0439443031408019,1.2557321153640748,67.81
125,1,25,0.6289267346080565,0.012745811004578432,0.7584781427383422,78.73
126,2,25,0.6555675323887709,0.02352795741705792,0.8969735295295715,74.11
127,3,25,0.6856228273736005,0.03255618174228704,0.8692426291465759,75.86
128,4,25,0.6447847113178388,0.017895635610964168,0.8114567266464233,74.25
129,5,25,0.6961144869206315,0.04486663624391717,1.1605150650024414,70.01
130,1,26,0.6273679277711455,0.011944201996897785,0.6949904219627381,80.15
131,2,26,0.6490935176445776,0.02061292501741943,0.8354569934844971,75.91
132,3,26,0.6847880809776823,0.031570635499829754,0.7678533267021179,77.28
133,4,26,0.6464893923774099,0.01812563245445013,0.7215357155799865,76.75
134,5,26,0.6858315642405365,0.04014967974969896,1.1358054672241211,70.27
135,1,27,0.6270416798913521,0.011596831868770703,0.6678553825378418,80.92
136,2,27,0.6523740413279853,0.020779044528153056,0.8149485453605652,75.87
137,3,27,0.6838188052844231,0.030811238688960293,0.7590843925476074,77.64
138,4,27,0.6461696053318404,0.01758270495378021,0.727952487373352,76.68
139,5,27,0.6807021215406515,0.03719647601499396,1.1123240716934204,71.51
140,1,28,0.6315288911165101,0.012192383068519951,0.6563757942199707,81.49
141,2,28,0.6492198728254843,0.01935791083784038,0.7743856966018676,76.82
142,3,28,0.6779209815364615,0.02665967152976634,0.8206152404785156,76.9
143,4,28,0.6450001513792613,0.01748886748721503,0.6616771792411804,79.52
144,5,28,0.6830763883105779,0.037153655149168886,1.0764761754989625,71.83
145,1,29,0.625598170585045,0.011449969111343546,0.6450673969268799,81.5
146,2,29,0.6499240965807307,0.02110181102110539,0.7542774702072144,77.2
147,3,29,0.6817547319668452,0.029703725689333646,0.7138477880477905,78.59
148,4,29,0.6410532209817035,0.016470605630568562,0.6427625455856323,79.78
149,5,29,0.6758431198637365,0.033488643290632863,1.0730977811813354,72.37
150,1,30,0.6237083157954647,0.010093627369455608,0.64546457862854,81.76
151,2,30,0.6459824445871061,0.018959841230034146,0.7578531059265137,77.75
152,3,30,0.6818931755371419,0.027764224692812655,0.6903193465232849,79.67
153,4,30,0.6418551377922133,0.014856452162234662,0.6437213975906372,80.99
154,5,30,0.6820080058857546,0.03491850125587593,1.0639032382965088,73.01
155,1,31,0.6253742094525602,0.010287931979149638,0.6338177114486694,82.26
